taxid,family,genus_species,helix_5_occupancy_30_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
2483112,Xanthomonadaceae,Lysobacter pythonis,30,Lysobacter pythonis,Pseudomonadota,Lysobacteraceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2762576,Pseudomonadaceae,Pseudomonas baltica,30,Pseudomonas baltica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2842351,Pseudomonadaceae,Pseudomonas khavaziana,30,Pseudomonas khavaziana,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
104087,Pseudomonadaceae,Pseudomonas frederiksbergensis,30,Pseudomonas frederiksbergensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2813360,Pseudomonadaceae,Pseudomonas lactucae,30,Pseudomonas lactucae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1548547,Woeseiaceae,Woeseia oceani,29,Woeseia oceani,Pseudomonadota,Woeseiaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1477517,Pseudomonadaceae,Pseudomonas lopnurensis,30,Pseudomonas yangonensis,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1056496,Pseudomonadaceae,Stutzerimonas nosocomialis,30,Pseudomonas nosocomialis,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
219572,Pseudomonadaceae,Pseudomonas antarctica,30,Pseudomonas antarctica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
163011,Pseudomonadaceae,Pseudomonas lini,30,Pseudomonas lini,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2892443,Pseudomonadaceae,Pseudomonas oryzagri,30,Pseudomonas oryzagri,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
797277,Pseudomonadaceae,Halopseudomonas litoralis,30,Halopseudomonas litoralis,Pseudomonadota,Pseudomonadaceae,Non-pathogenic,Gram-negative
53407,Pseudomonadaceae,Pseudomonas asplenii,30,Pseudomonas asplenii,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1563157,Pseudomonadaceae,Pseudomonas endophytica,30,Pseudomonas endophytica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
39650,Cellvibrionaceae,Cellvibrio mixtus,30,Cellvibrio mixtus,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
191960,Fam_of_Sedimenticola,Sedimenticola selenatireducens,30,Sedimenticola selenatireducens,Pseudomonadota,,Non-pathogenic,Gram-negative
522492,Pseudomonadaceae,Pseudomonas massiliensis,30,Pseudomonas stutzeri,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
46679,Pseudomonadaceae,Pseudomonas mucidolens,30,Pseudomonas mucidolens,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
674054,Pseudomonadaceae,Pseudomonas baetica,30,Pseudomonas baetica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
200451,Pseudomonadaceae,Pseudomonas poae,30,Pseudomonas poae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
553982,Chromatiaceae,Allochromatium tepidum,29,Allochromatium tepidum,Pseudomonadota,Chromatiaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2518989,Halieaceae,Aequoribacter fuscus,30,Aequoribacter fuscus,Pseudomonadota,Halieaceae,Non-pathogenic,Gram-negative
2854028,Pseudomonadaceae,Pseudomonas aegrilactucae,30,Pseudomonas aegrilactucae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
78327,Pseudomonadaceae,Pseudomonas mosselii,30,Pseudomonas mosselii,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
707589,Oceanospirillaceae,Aliamphritea spongicola,30,(unknown name),(unknown phylum),(unknown family),Unknown,NA
1765967,Ectothiorhodospiraceae,Acidihalobacter ferrooxydans,29,Acidihalobacter ferrooxydans,Pseudomonadota,Ectothiorhodospiraceae,Non-pathogenic,Gram-negative
393662,Halieaceae,Congregibacter litoralis,30,Congregibacter litoralis,Pseudomonadota,Halieaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2938197,Pseudomonadaceae,Pseudomonas morbosilactucae,30,Pseudomonas morbosilactucae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
454,Legionellaceae,Legionella israelensis,29,Legionella israelensis,Pseudomonadota,Legionellaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2340,Fam_sulfur-oxidizing/1-216 symbionts,Solemya velum gill symbiont,30,(unknown name),(unknown phylum),(unknown family),Unknown,NA
634765,Thiotrichaceae,Cocleimonas flava,30,Cocleimonas flava,Pseudomonadota,Thiotrichaceae,Non-pathogenic,Gram-negative
2895352,Oceanospirillaceae,Aliamphritea hakodatensis,30,(unknown name),(unknown phylum),(unknown family),Unknown,NA
2842354,Pseudomonadaceae,Pseudomonas maumuensis,30,Pseudomonas maumuensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1329800,Arenicellaceae,Arenicella chitinivorans,30,Arenicella chitinivorans,Pseudomonadota,Arenicellaceae,Non-pathogenic,Gram-negative
2724178,Pseudomonadaceae,Pseudomonas cremoris,30,Pseudomonas cremoris,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
198616,Pseudomonadaceae,Pseudomonas jinjuensis,30,Pseudomonas jinjuensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2614538,Pseudomonadaceae,Pseudomonas piscis,30,Pseudomonas piscis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1033846,Marinobacteraceae,Marinobacter adhaerens,30,Marinobacter adhaerens,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1918949,Fam_sulfur-oxidizing/1-216 symbionts,Solemya elarraichensis gill symbiont,30,(unknown name),(unknown phylum),(unknown family),Unknown,NA
2683272,Zooshikellaceae,Spartinivicinus ruber,30,Spartinivicinus ruber,Pseudomonadota,Zooshikellaceae,Non-pathogenic,Gram-negative
2654998,Ostreibacteriaceae,Ostreibacterium oceani,29,Ostreibacterium oceani,Pseudomonadota,Ostreibacteriaceae,Non-pathogenic,Gram-negative
2968968,Pseudomonadaceae,Stutzerimonas degradans,30,Pseudomonas stutzeri,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
29423,Legionellaceae,Legionella oakridgensis,29,Legionella oakridgensis,Pseudomonadota,Legionellaceae,Pathogenic,Gram-negative
2730413,Pseudomonadaceae,Pseudomonas pisciculturae,30,Pseudomonas pisciculturae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2745510,Pseudomonadaceae,Pseudomonas zeae,30,Pseudomonas zeae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1031,Thiotrichaceae,Thiothrix nivea,30,Thiothrix nivea,Pseudomonadota,Thiotrichaceae,Non-pathogenic,Gram-negative
449,Legionellaceae,Legionella hackeliae,29,Legionella hackeliae,Pseudomonadota,Legionellaceae,Pathogenic,Gram-negative
1054,Ectothiorhodospiraceae,Ectothiorhodospira shaposhnikovii,30,Ectothiorhodospira shaposhnikovii,Pseudomonadota,Ectothiorhodospiraceae,Non-pathogenic,Gram-negative
407164,Microbulbiferaceae,Microbulbifer pacificus,30,Microbulbifer pacificus,Pseudomonadota,Microbulbiferaceae,Non-pathogenic,Gram-negative
2961896,Pseudomonadaceae,Pseudomonas nunensis,30,Pseudomonas yangonensis,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2815720,Pseudomonadaceae,Pseudomonas germanica,30,Pseudomonas germanica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1495050,Methylococcaceae,Methyloterricola oryzae,30,Methyloterricola oryzae,Pseudomonadota,Methylococcaceae,Non-pathogenic,Gram-negative
2730425,Pseudomonadaceae,Pseudomonas neuropathica,30,Pseudomonas neuropathica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
47884,Pseudomonadaceae,Pseudomonas taetrolens,30,Pseudomonas taetrolens,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1524258,Oceanospirillaceae,Aliamphritea ceti,30,Amycolatopsis orientalis,Actinomycetota,Pseudonocardiaceae,Pathogenic,Gram-positive
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
137658,Pseudomonadaceae,Pseudomonas indica,30,Pseudomonas indica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
777,Coxiellaceae,Coxiella burnetii,29,Coxiella burnetii,Pseudomonadota,Coxiellaceae,Pathogenic,Gram-negative
421628,Ectothiorhodospiraceae,Ectothiorhodospira haloalkaliphila,30,Ectothiorhodospira haloalkaliphila,Pseudomonadota,Ectothiorhodospiraceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2293832,Pseudomonadaceae,Pseudomonas kairouanensis,30,Pseudomonas kairouanensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1958950,Pseudomonadaceae,Pseudomonas floridensis,30,Pseudomonas floridensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2829823,Pseudomonadaceae,Pseudomonas californiensis,30,Pseudomonas californiensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1054,Ectothiorhodospiraceae,Ectothiorhodospira shaposhnikovii,30,Ectothiorhodospira shaposhnikovii,Pseudomonadota,Ectothiorhodospiraceae,Non-pathogenic,Gram-negative
1615674,Pseudomonadaceae,Pseudomonas lactis,30,Pseudomonas lactis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
428992,Pseudomonadaceae,Pseudomonas panipatensis,30,Pseudomonas panipatensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
452627,Oceanospirillaceae,Amphritea japonica,30,Amphritea japonica,Pseudomonadota,Oceanospirillaceae,Non-pathogenic,Gram-negative
2259620,Alteromonadaceae,Hydrocarboniclastica marina,30,Hydrocarboniclastica marina,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2293833,Pseudomonadaceae,Pseudomonas nabeulensis,30,Pseudomonas nabeulensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2731756,Cellvibrionaceae,Teredinibacter purpureus,30,Teredinibacter purpureus,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
2591008,Cellvibrionaceae,Exilibacterium tricleocarpae,30,Exilibacterium tricleocarpae,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2761453,Cellvibrionaceae,Teredinibacter franksiae,30,Teredinibacter franksiae,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
2745502,Pseudomonadaceae,Pseudomonas tehranensis,30,Pseudomonas tehranensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2745498,Pseudomonadaceae,Pseudomonas zarinae,30,Pseudomonas zarinae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1007099,Pseudomonadaceae,Pseudomonas kuykendallii,30,Pseudomonas kuykendallii,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1122164,Legionellaceae,Legionella lansingensis,29,Legionella lansingensis,Pseudomonadota,Legionellaceae,Pathogenic,Gram-negative
414050,Xanthomonadaceae,Lysobacter dokdonensis,30,Lysobacter dokdonensis,Pseudomonadota,Lysobacteraceae,Non-pathogenic,Gram-negative
1917421,Alcanivoracaceae,Ketobacter alkanivorans,30,Ketobacter alkanivorans,Pseudomonadota,Alcanivoracaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
279832,Cardiobacteriaceae,Suttonella ornithocola,30,Suttonella ornithocola,Pseudomonadota,Cardiobacteriaceae,Potentially pathogenic,Gram-negative
504901,Chromatiaceae,Allochromatium humboldtianum,29,Allochromatium humboldtianum,Pseudomonadota,Chromatiaceae,Non-pathogenic,Gram-negative
2609964,Pseudomonadaceae,Pseudomonas atagonensis,30,Pseudomonas atagonensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1982043,Marinobacteraceae,Mangrovitalea sediminis,30,Mangrovitalea sediminis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
359110,Pseudomonadaceae,Pseudomonas extremaustralis,30,Pseudomonas extremaustralis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1499686,Pseudomonadaceae,Pseudomonas saudiphocaensis,30,Pseudomonas oleovorans oleovorans,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2268758,Pseudomonadaceae,Halopseudomonas laoshanensis,30,Pseudomonas oleovorans lubricantis,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
415,Methylococcaceae,Methylobacter luteus,30,Methylobacter luteus,Pseudomonadota,Methylococcaceae,Non-pathogenic,Gram-negative
2725477,Pseudomonadaceae,Pseudomonas tohonis,30,Pseudomonas tohonis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
453963,Microbulbiferaceae,Microbulbifer halophilus,30,Microbulbifer halophilus,Pseudomonadota,Microbulbiferaceae,Non-pathogenic,Gram-negative
535290,Legionellaceae,Legionella nagasakiensis,29,Legionella nagasakiensis,Pseudomonadota,Legionellaceae,Potentially pathogenic,Gram-negative
417574,Oceanospirillaceae,Neptunomonas japonica,30,Neptunomonas japonica,Pseudomonadota,Oceanospirillaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2080658,Fam_Oceanospirillales/1-214 incertae sedis,Pelagibaculum spongiae,29,Pelagibaculum spongiae,Pseudomonadota,Alcanivoracaceae,Non-pathogenic,Gram-negative
1471381,Pseudomonadaceae,Pseudomonas helmanticensis,30,Pseudomonas helmanticensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
494016,Microbulbiferaceae,Microbulbifer donghaiensis,30,Microbulbifer donghaiensis,Pseudomonadota,Microbulbiferaceae,Non-pathogenic,Gram-negative
2518644,Pseudomonadaceae,Pseudomonas tructae,30,Pseudomonas tructae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
154347,Ectothiorhodospiraceae,Thiorhodospira sibirica,30,Thiorhodospira sibirica,Pseudomonadota,Ectothiorhodospiraceae,Non-pathogenic,Gram-negative
1055468,Pseudomonadaceae,Pseudomonas karstica,30,Pseudomonas karstica,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
488533,Marinobacteraceae,Marinobacter mobilis,30,Marinobacter mobilis,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
1149133,Pseudomonadaceae,Pseudomonas furukawaii,30,Pseudomonas furukawaii,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2498109,Legionellaceae,Legionella septentrionalis,29,Legionella septentrionalis,Pseudomonadota,Legionellaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
306546,Cellvibrionaceae,Marinimicrobium agarilyticum,30,Marinimicrobium agarilyticum,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
1658765,Marinobacteraceae,Marinobacter subterrani,30,Marinobacter subterrani,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
1792290,Oceanospirillaceae,Marinomonas spartinae,29,Marinomonas spartinae,Pseudomonadota,Oceanospirillaceae,Non-pathogenic,Gram-negative
1166482,Cellvibrionaceae,Pseudomaricurvus alcaniphilus,30,Pseudomaricurvus alcaniphilus,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
2892325,Pseudomonadaceae,Pseudomonas sputi,30,Pseudomonas putida,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
198620,Pseudomonadaceae,Pseudomonas koreensis,30,Pseudomonas koreensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
243924,Pseudomonadaceae,Pseudomonas lutea,30,Pseudomonas lutea,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
480813,Erwiniaceae,Tatumella saanichensis,30,Tatumella saanichensis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
2303539,Xanthomonadaceae,Luteimonas weifangensis,30,Pseudoxanthomonas winnipegensis,Pseudomonadota,Lysobacteraceae,Pathogenic,Gram-negative
1769779,Microbulbiferaceae,Microbulbifer aggregans,30,Microbulbifer aggregans,Pseudomonadota,Microbulbiferaceae,Non-pathogenic,Gram-negative
402385,Halomonadaceae,Kushneria avicenniae,30,Kushneria avicenniae,Pseudomonadota,Halomonadaceae,Non-pathogenic,Gram-negative
1628086,Pseudomonadaceae,Pseudomonas kribbensis,30,Pseudomonas stutzeri,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
91822,Legionellaceae,Legionella beliardensis,29,Legionella beliardensis,Pseudomonadota,Legionellaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
51642,Nitrosomonadaceae,Nitrosomonas mobilis,29,Nitrosomonas mobilis,Pseudomonadota,Nitrosomonadaceae,Non-pathogenic,Gram-negative
395599,Pseudomonadaceae,Pseudomonas moorei,30,Pseudomonas moorei,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
453,Legionellaceae,Legionella feeleii,29,Legionella feeleii,Pseudomonadota,Legionellaceae,Pathogenic,Gram-negative
157784,Pseudomonadaceae,Pseudomonas thermotolerans,30,Pseudomonas thermotolerans,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
2774460,Pseudomonadaceae,Pseudomonas allokribbensis,30,Pseudomonas allokribbensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
658219,Microbulbiferaceae,Microbulbifer yueqingensis,30,Microbulbifer yueqingensis,Pseudomonadota,Microbulbiferaceae,Non-pathogenic,Gram-negative
452629,Oceanospirillaceae,Amphritea balenae,30,Amphritea balenae,Pseudomonadota,Oceanospirillaceae,Non-pathogenic,Gram-negative
122355,Pseudomonadaceae,Pseudomonas psychrophila,30,Pseudomonas psychrophila,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
2837969,Pseudomonadaceae,Pseudomonas fitomaticsae,30,Pseudomonas fitomaticsae,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
380021,Pseudomonadaceae,Pseudomonas protegens,30,Pseudomonas protegens,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
155077,Cellvibrionaceae,Cellvibrio japonicus,30,Cellvibrio japonicus,Pseudomonadota,Cellvibrionaceae,Non-pathogenic,Gram-negative
1045558,Oceanospirillaceae,Neptunomonas qingdaonensis,30,Neptunomonas qingdaonensis,Pseudomonadota,Oceanospirillaceae,Non-pathogenic,Gram-negative
45060,Legionellaceae,Legionella donaldsonii,29,Legionella wadsworthii,Pseudomonadota,Legionellaceae,Pathogenic,Gram-negative
2364649,Pseudomonadaceae,Pseudomonas laurentiana,30,Pseudomonas laurentiana,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
251701,Pseudomonadaceae,Pseudomonas syringae group genomosp. 3,30,Pseudomonas oleovorans oleovorans,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
287,Pseudomonadaceae,Pseudomonas aeruginosa,30,Pseudomonas aeruginosa,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
251701,Pseudomonadaceae,Pseudomonas syringae group genomosp. 3,30,Pseudomonas oleovorans oleovorans,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
525917,Thiotrichaceae,Thiothrix lacustris,30,Thiothrix lacustris,Pseudomonadota,Thiotrichaceae,Non-pathogenic,Gram-negative
251701,Pseudomonadaceae,Pseudomonas syringae group genomosp. 3,30,Pseudomonas oleovorans oleovorans,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
316,Pseudomonadaceae,Stutzerimonas stutzeri,30,Pseudomonas stutzeri,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
208223,Enterobacteriaceae,Kosakonia cowanii,30,Kosakonia cowanii,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
1853130,Pseudomonadaceae,Pseudomonas silesiensis,30,Pseudomonas silesiensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
1501432,Pseudomonadaceae,Thiopseudomonas denitrificans,30,Thiopseudomonas denitrificans,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
108003,Ectothiorhodospiraceae,Thioalkalivibrio denitrificans,30,Thioalkalivibrio denitrificans,Pseudomonadota,Ectothiorhodospiraceae,Non-pathogenic,Gram-negative
2929513,Pseudomonadaceae,Pseudomonas marianensis,30,Pseudomonas yangonensis,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
882211,Pseudomonadaceae,Pseudomonas deceptionensis,30,Pseudomonas deceptionensis,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
556534,Pseudomonadaceae,Pseudomonas saponiphila,30,Pseudomonas saponiphila,Pseudomonadota,Pseudomonadaceae,Potentially pathogenic,Gram-negative
86177,Halomonadaceae,Halomonas utahensis,30,Halomonas utahensis,Pseudomonadota,Halomonadaceae,Potentially pathogenic,Gram-negative
251701,Pseudomonadaceae,Pseudomonas syringae group genomosp. 3,30,Pseudomonas oleovorans oleovorans,Pseudomonadota,Pseudomonadaceae,Pathogenic,Gram-negative
