,taxid,family,genus_species,helix_5_occupancy_75_max
13690,>1458,Bacillaceae,Metabacillus/1-154 fastidiosus,15.0
13691,>307521,Bacillaceae,Gracilibacillus/1-171 boraciitolerans,21.0
13692,>393763,Bacillaceae,Anaerobacillus/1-172 alkalilacustris,18.0
13693,>86665,Bacillaceae,Halalkalibacterium/1-153 halodurans,17.0
13694,>1408,Bacillaceae,Bacillus/1-169 pumilus,16.0
13695,>2762232,Paenibacillaceae,Paenibacillus/1-161 gallinarum,16.0
13696,>221287,Symphyonemataceae,Mastigocladopsis/1-168 repens,13.0
13697,>263511,Aphanothecaceae,Crocosphaera/1-170 watsonii,12.0
13698,>545501,Bacillaceae,Oceanobacillus/1-154 oncorhynchi,18.0
13699,>1926286,Bacillaceae,Halobacillus/1-156 massiliensis,19.0
13700,>1643336,Bacillaceae,Mesobacillus/1-173 maritimus,18.0
13701,>2840444,Nostocaceae,Atlanticothrix/1-168 silvestris,13.0
13702,>1178537,Bacillaceae,Bacillus/1-169 xiamenensis,16.0
13703,>2937794,Paenibacillaceae,Paenibacillus/1-171 mellifer,14.0
13704,>2796470,Paenibacillaceae,Brevibacillus/1-185 composti,16.0
13705,>135517,Bacillaceae,Geobacillus/1-154 vulcani,19.0
13706,>505742,Nostocaceae,Nostoc/1-168 spongiaeforme,13.0
13707,>450367,Bacillaceae,Peribacillus/1-161 frigoritolerans,16.0
13708,>480071,Bacillaceae,Virgibacillus/1-153 siamensis,15.0
13709,>2795218,Bacillaceae,Metabacillus/1-154 bambusae,15.0
13710,>457083,Tolypothrichaceae,Tolypothrix/1-168 tenuis,13.0
13711,>456330,Thermoanaerobacteraceae,Caldanaerobius/1-148 fijiensis,12.0
13712,>450362,Paenibacillaceae,Paenibacillus/1-170 contaminans,14.0
13713,>1926285,Bacillaceae,Oceanobacillus/1-152 timonensis,15.0
13714,>1462527,Bacillaceae,Oceanobacillus/1-156 jeddahense,20.0
13715,>2762216,Planococcaceae,Planococcus/1-171 wigleyi,17.0
13716,>1792166,Desertifilaceae,Roseofilum/1-167 reptotaenium,13.0
13717,>1406,Paenibacillaceae,Paenibacillus/1-151 polymyxa,14.0
13718,>2558309,Nostocaceae,Anabaena/1-168 sphaerica,13.0
13719,>94869,Clostridiaceae,Clostridium/1-157 gasigenes,17.0
13720,>2833586,Bacillaceae,Cytobacillus/1-150 citreus,17.0
13721,>2778430,Halarsenatibacteraceae,Halonatronomonas/1-172 betaini,17.0
13722,>28031,Bacillaceae,Lysinibacillus/1-172 fusiformis,20.0
13723,>1382358,Bacillaceae,Anoxybacillus/1-174 tepidamans,20.0
13725,>393087,Bacillaceae,Gracilibacillus/1-153 lacisalsi,19.0
13726,>51101,Paenibacillaceae,Brevibacillus/1-171 agri,15.0
13727,>2654974,Paenibacillaceae,Paenibacillus/1-185 foliorum,32.0
13728,>937928,Bacillaceae,Oceanobacillus/1-152 damuensis,15.0
13729,>2820273,Bacillaceae,Gracilibacillus/1-154 suaedae,18.0
13730,>2905648,Paenibacillaceae,Paenibacillus/1-181 allorhizoplanae,32.0
13731,>2026604,Listeriaceae,Listeria/1-167 costaricensis,14.0
13732,>361279,Bacillaceae,Terribacillus/1-154 halophilus,16.0
13733,>1423,Bacillaceae,Bacillus/1-162 subtilis,18.0
13734,>1397,Bacillaceae,Niallia/1-151 circulans,17.0
13735,>132925,Clostridiaceae,Clostridium/1-169 bowmanii,16.0
13736,>2678611,Bacillaceae,Oceanobacillus/1-154 salinisoli,14.0
13737,>1297424,Oscillospiraceae,Anaerobacterium/1-159 chartisolvens,17.0
13738,>1673724,Fam_of_Neofamilia,Neofamilia/1-161 massiliensis,22.0
13739,>253314,Oscillospiraceae,Acetivibrio/1-159 straminisolvens,22.0
13740,>2762234,Planococcaceae,Sporosarcina/1-172 quadrami,20.0
13741,>2762233,Bacillaceae,Fictibacillus/1-153 norfolkensis,18.0
13742,>237530,Paenibacillaceae,Paenibacillus/1-149 cineris,15.0
13743,>1983721,Bacillaceae,Metabacillus/1-151 lacus,15.0
13744,>519472,Enterococcaceae,Vagococcus/1-148 teuberi,14.0
13745,>746691,Bacillaceae,Oceanobacillus/1-169 kimchii,15.0
13747,>274593,Paenibacillaceae,Paenibacillus/1-170 phyllosphaerae,14.0
13748,>35841,Bacillaceae,Caldibacillus/1-151 thermoamylovorans,17.0
13749,>2666072,Planococcaceae,Planococcus/1-170 soli,17.0
13750,>309788,Bacillaceae,Lysinibacillus/1-172 boronitolerans,20.0
13751,>2779889,Aphanizomenonaceae,Anabaenopsis/1-168 elenkinii,13.0
13752,>33935,Bacillaceae,Lysinibacillus/1-172 macroides,20.0
13754,>343517,Paenibacillaceae,Paenibacillus/1-171 barengoltzii,14.0
13755,>2559922,Lactobacillaceae,Loigolactobacillus/1-153 binensis,14.0
13756,>381742,Lactobacillaceae,Lacticaseibacillus/1-152 camelliae,15.0
13757,>482630,Tolypothrichaceae,Hassalia/1-168 byssoidea,13.0
13759,>549687,Bacillaceae,Cytobacillus/1-159 horneckiae,16.0
13760,>1926285,Bacillaceae,Oceanobacillus/1-154 timonensis,18.0
13761,>1707093,Bacillaceae,Margalitia/1-158 camelliae,21.0
13762,>2004408,Bacillaceae,Virgibacillus/1-155 ndiopensis,15.0
13763,>2303991,Bacillaceae,Peribacillus/1-169 glennii,15.0
13764,>2931978,Paenibacillaceae,Paenibacillus/1-170 mangrovi,14.0
13765,>2293317,Syntrophomonadaceae,Candidatus/1-162 Syntrophocurvum alkaliphilum,25.0
13766,>426756,Planococcaceae,Bhargavaea/1-154 beijingensis,14.0
13767,>1917889,Bacillaceae,Virgibacillus/1-168 dakarensis,15.0
13768,>351095,Bacillaceae,Paucisalibacillus/1-151 globulus,13.0
13769,>914327,Planococcaceae,Metalysinibacillus/1-172 jejuensis,20.0
13770,>33987,Fam_Bacillales/1-175 Family XII. Incertae Sedis,Exiguobacterium aurantiacum,19.0
13771,>1977868,Enterococcaceae,Vagococcus/1-148 bubulae,14.0
13772,>79881,Bacillaceae,Shouchella/1-169 gibsonii,16.0
13773,>762947,Bacillaceae,Cytobacillus/1-148 eiseniae,17.0
13774,>1619309,Paenibacillaceae,Paenibacillus/1-147 herberti,14.0
13775,>2068654,Clostridiaceae,Clostridium/1-172 fermenticellae,20.0
13776,>2064643,Microcoleaceae,Oxynema/1-168 aestuarii,13.0
13777,>2729623,Lactobacillaceae,Lacticaseibacillus/1-170 absianus,15.0
13778,>549687,Bacillaceae,Cytobacillus/1-159 horneckiae,16.0
13779,>402384,Bacillaceae,Halobacillus/1-170 mangrovi,14.0
13780,>1230341,Bacillaceae,Salimicrobium/1-160 jeotgali,16.0
13781,>285983,Bacillaceae,Mesobacillus/1-161 subterraneus,16.0
13782,>1144680,Verrucomicrobiaceae,Luteolibacter/1-167 yonseiensis,14.0
13783,>1650662,Clostridiaceae,Desnuesiella/1-179 massiliensis,16.0
13784,>568899,Bacillaceae,Alteribacillus/1-171 persepolensis,18.0
13785,>56110,Oscillatoriaceae,Oscillatoria/1-168 acuminata,13.0
13786,>265546,Bacillaceae,Anoxybacillus/1-146 ayderensis,14.0
13787,>163877,Bacillaceae,Virgibacillus/1-153 necropolis,14.0
13788,>622695,Planococcaceae,Planococcus/1-170 salinarum,17.0
13789,>2697500,Planococcaceae,Bhargavaea/1-154 massiliensis,14.0
13790,>1792166,Desertifilaceae,Roseofilum/1-168 reptotaenium,13.0
13791,>1926285,Bacillaceae,Oceanobacillus/1-154 timonensis,17.0
13792,>669464,Paenibacillaceae,Paenibacillus/1-186 filicis,32.0
13793,>1397703,Scytonemataceae,Brasilonema/1-168 sennae,13.0
13794,>766895,Bacillaceae,Alkalihalobacillus/1-153 xiaoxiensis,17.0
13795,>1155739,Oscillatoriaceae,Moorena/1-168 producens,13.0
13796,>1118054,Paenibacillaceae,Brevibacillus/1-185 massiliensis,16.0
13797,>680378,Fam_of_Natranaerovirga,Natranaerovirga/1-184 hydrolytica,16.0
13798,>1515,Oscillospiraceae,Acetivibrio/1-159 thermocellus,22.0
13799,>79882,Bacillaceae,Sutcliffiella/1-151 halmapala,17.0
13800,>1274358,Bacillaceae,Oceanobacillus/1-154 luteolus,18.0
13802,>1465765,Bacillaceae,Oceanobacillus/1-154 massiliensis,18.0
13803,>1069813,Bacillaceae,Pseudalkalibacillus/1-173 berkeleyi,19.0
13804,>1423,Bacillaceae,Bacillus/1-155 subtilis,18.0
13805,>334735,Planococcaceae,Sporosarcina/1-160 koreensis,22.0
13806,>1962290,Leptolyngbyaceae,Leptolyngbya/1-168 ohadii,13.0
13807,>3034837,Bacillaceae,Neobacillus/1-174 terrae,21.0
13808,>2974039,Oscillatoriaceae,Phormidium/1-168 yuhuli,13.0
13809,>436516,Bacillaceae,Lysinibacillus/1-169 parviboronicapiens,14.0
13810,>1115758,Peptostreptococcaceae,Romboutsia/1-169 ilealis,16.0
13811,>1421,Bacillaceae,Lysinibacillus/1-169 sphaericus,14.0
13812,>2583810,Bacillaceae,Alteribacter/1-152 natronophilus,18.0
13813,>2862348,Microcoleaceae,Sodalinema/1-168 gerasimenkoae,13.0
13814,>862114,Paenibacillaceae,Paenibacillus/1-169 faecis,14.0
13815,>444093,Thermoanaerobacteraceae,Ammonifex/1-173 thiophilus,19.0
13816,>442528,Sporolactobacillaceae,Scopulibacillus/1-153 darangshiensis,15.0
13817,>2483800,Bacillaceae,Alteribacter/1-164 keqinensis,17.0
13818,>2794346,Clostridiaceae,Clostridium/1-171 thailandense,20.0
13819,>28031,Bacillaceae,Lysinibacillus/1-169 fusiformis,14.0
13820,>1626,Lactobacillaceae,Lacticaseibacillus/1-154 sharpeae,15.0
13821,>112904,Enterococcaceae,Enterococcus/1-158 villorum,14.0
13822,>2801339,Alicyclobacillaceae,Tumebacillus/1-182 amylolyticus,16.0
13823,>262004,Flavobacteriaceae,Winogradskyella/1-160 thalassocola,19.0
13824,>1027249,Bacillaceae,Gracilibacillus/1-147 kekensis,14.0
13825,>157733,Bacillaceae,Alkalihalobacillus/1-171 macyae,18.0
13826,>426756,Planococcaceae,Bhargavaea/1-171 beijingensis,18.0
13827,>1209493,Prochlorotrichaceae,Halomicronema/1-152 hongdechloris,13.0
13828,>2814244,Lactobacillaceae,Latilactobacillus/1-170 fragifolii,15.0
13829,>1382358,Bacillaceae,Anoxybacillus/1-147 tepidamans,15.0
13830,>1130819,Bacillaceae,Lysinibacillus/1-169 mangiferihumi,14.0
13831,>519977,Bacillaceae,Robertmurraya/1-152 korlensis,14.0
13832,>706427,Halobacteroidaceae,Halanaerobacter/1-153 jeridensis,17.0
13833,>2752,Carnobacteriaceae,Carnobacterium/1-152 funditum,14.0
13834,>746691,Bacillaceae,Oceanobacillus/1-154 kimchii,18.0
13835,>1543965,Bacillaceae,Psychrobacillus/1-161 soli,16.0
13836,>862114,Paenibacillaceae,Paenibacillus/1-153 faecis,15.0
13837,>2527873,Paenibacillaceae,Paenibacillus/1-168 thalictri,32.0
13838,>1423776,Lactobacillaceae,Secundilactobacillus/1-171 odoratitofui,15.0
13839,>50717,Bacillaceae,Salimicrobium/1-174 album,21.0
13840,>225985,Bacillaceae,Fictibacillus/1-148 gelatini,15.0
13841,>238013,Lactobacillaceae,Loigolactobacillus/1-168 rennini,14.0
13842,>1115758,Peptostreptococcaceae,Romboutsia/1-173 ilealis,17.0
13843,>2981771,Lachnospiraceae,Laedolimicola/1-167 ammoniilytica,16.0
13844,>182710,Bacillaceae,Oceanobacillus/1-155 iheyensis,18.0
13845,>1490,Clostridiaceae,Paraclostridium/1-166 bifermentans,14.0
13846,>136492,Carnobacteriaceae,Atopobacter/1-169 phocae,14.0
13847,>416001,Nodosilineaceae,Nodosilinea/1-168 nodulosa,13.0
13848,>1490,Clostridiaceae,Paraclostridium/1-153 bifermentans,14.0
13849,>1239396,Planococcaceae,Metasolibacillus/1-172 fluoroglycofenilyticus,20.0
13850,>2813371,Peptostreptococcaceae,Terrisporobacter/1-171 hibernicus,17.0
13851,>394098,Planococcaceae,Bhargavaea/1-154 cecembensis,14.0
13852,>1672701,Bacillaceae,Gracilibacillus/1-147 oryzae,14.0
13853,>273032,Bacillaceae,Bacillus/1-162 taeanensis,18.0
13854,>1883405,Flavobacteriaceae,Mesohalobacter/1-163 halotolerans,15.0
13855,>1561,Clostridiaceae,Clostridium/1-169 baratii,17.0
13856,>230470,Bacillaceae,Anoxybacillus/1-174 voinovskiensis,21.0
13857,>1490,Clostridiaceae,Paraclostridium/1-153 bifermentans,14.0
13858,>2079532,Paenibacillaceae,Paenibacillus/1-153 faecalis,15.0
13859,>1655277,Paenibacillaceae,Brevibacillus/1-185 gelatini,16.0
13860,>1423,Bacillaceae,Bacillus/1-162 subtilis,18.0
13861,>1737426,Paenibacillaceae,Paenibacillus/1-169 senegalimassiliensis,14.0
13862,>1423,Bacillaceae,Bacillus/1-167 subtilis,18.0
13863,>218284,Bacillaceae,Rossellomorea/1-169 vietnamensis,15.0
13864,>96241,Bacillaceae,Bacillus/1-155 spizizenii,18.0
13865,>225915,Paenibacillaceae,Paenibacillus/1-169 timonensis,14.0
13866,>51101,Paenibacillaceae,Brevibacillus/1-185 agri,16.0
13867,>671077,Symbiobacteriaceae,Caldinitratiruptor/1-151 microaerophilus,16.0
13868,>1885916,Bacillaceae,Paraliobacillus/1-169 sediminis,14.0
13869,>1258,Peptoniphilaceae,Peptoniphilus/1-176 asaccharolyticus,22.0
13870,>747716,Aphanizomenonaceae,Sphaerospermopsis/1-168 reniformis,13.0
13871,>1776378,Paenibacillaceae,Paenibacillus/1-171 phocaensis,14.0
13872,>2666135,Bacillaceae,Lysinibacillus/1-167 cavernae,14.0
13873,>1004261,Bacillaceae,Oceanobacillus/1-163 indicireducens,18.0
13874,>1423,Bacillaceae,Bacillus/1-169 subtilis,16.0
13875,>1347366,Clostridiaceae,Clostridium/1-168 massiliamazoniense,16.0
13876,>1494959,Bacillaceae,Pseudogracilibacillus/1-162 auburnensis,18.0
13877,>2546359,Aphanothecaceae,Gloeothece/1-167 verrucosa,12.0
13878,>1562106,Bacillaceae,Sediminibacillus/1-156 terrae,19.0
13879,>1478,Bacillaceae,Peribacillus/1-161 simplex,16.0
13880,>59930,Prochlorococcaceae,Cyanobium/1-173 gracile,17.0
13881,>2895522,Paenibacillaceae,Brevibacillus/1-185 humidisoli,16.0
13882,>482630,Tolypothrichaceae,Hassalia/1-168 byssoidea,13.0
13883,>45462,Paenibacillaceae,Brevibacillus/1-185 borstelensis,16.0
13884,>1636719,Bacillaceae,Psychrobacillus/1-161 lasiicapitis,16.0
13885,>1341165,Flavobacteriaceae,Flavobacterium/1-150 enshiense,19.0
13886,>2867266,Bacillaceae,Oceanobacillus/1-153 jordanicus,15.0
13887,>235932,Bacillaceae,Geobacillus/1-154 jurassicus,19.0
13888,>2014074,Bacillaceae,Bacillus/1-184 solitudinis,16.0
13889,>72361,Bacillaceae,Bacillus/1-155 vallismortis,18.0
13890,>2739,Enterococcaceae,Vagococcus/1-154 salmoninarum,14.0
13891,>289435,Aphanizomenonaceae,Sphaerospermopsis/1-168 kisseleviana,13.0
13892,>859144,Bacillaceae,Cytobacillus/1-157 gottheilii,16.0
13893,>1397,Bacillaceae,Niallia/1-151 circulans,17.0
13894,>2315464,Bacillaceae,Bacillus/1-152 salacetis,14.0
13895,>1473,Bacillaceae,Virgibacillus/1-151 pantothenticus,19.0
13896,>930131,Bacillaceae,Oceanobacillus/1-152 limi,15.0
13898,>171693,Bacillaceae,Oceanobacillus/1-153 picturae,15.0
13899,>2021314,Bacillaceae,Fictibacillus/1-174 aquaticus,23.0
13900,>33934,Bacillaceae,Anoxybacillus/1-146 flavithermus,14.0
13901,>1445,Bacillaceae,Alkalihalobacillus/1-151 alcalophilus,18.0
13902,>1125703,Peptostreptococcaceae,Terrisporobacter/1-171 glycolicus,17.0
13903,>1714840,Bacillaceae,Lysinibacillus/1-172 telephonicus,20.0
13904,>1821260,Bacillaceae,Bacillus/1-147 marinisedimentorum,15.0
13905,>2729421,Bacillaceae,Sediminibacillus/1-156 dalangtanensis,19.0
13906,>1465765,Bacillaceae,Oceanobacillus/1-155 massiliensis,19.0
13907,>2886352,Coleofasciculaceae,Allocoleopsis/1-167 franciscana,12.0
13908,>1465757,Peptoniphilaceae,Peptoniphilus/1-180 senegalensis,22.0
13909,>79881,Bacillaceae,Shouchella/1-155 gibsonii,16.0
13910,>1871021,Lachnospiraceae,Lachnoclostridium/1-182 phocaeense,16.0
13911,>42422,Halobacteroidaceae,Halobacteroides/1-153 halobius,17.0
13912,>162209,Paenibacillaceae,Paenibacillus/1-186 naphthalenovorans,32.0
13913,>1123352,Tepidimicrobiaceae,Tepidimicrobium/1-177 xylanilyticum,22.0
13914,>119206,Aerococcaceae,Aerococcus/1-152 sanguinicola,14.0
13915,>2041346,Planococcaceae,Chryseomicrobium/1-167 excrementi,14.0
13916,>51515,Peptococcaceae,Dehalobacterium/1-148 formicoaceticum,16.0
13917,>2820273,Bacillaceae,Gracilibacillus/1-152 suaedae,19.0
13918,>461876,Clostridiaceae,Alkaliphilus/1-186 oremlandii,16.0
13919,>306540,Bacillaceae,Halolactibacillus/1-170 halophilus,14.0
13920,>1328930,Bacillaceae,Desertibacillus/1-155 haloalkaliphilus,18.0
13921,>938406,Calotrichaceae,Calothrix/1-168 brevissima,13.0
13922,>1398,Bacillaceae,Weizmannia/1-151 coagulans,17.0
13923,>528187,Paenibacillaceae,Paenibacillus/1-172 tundrae,15.0
13924,>1347368,Bacillaceae,Bacillus/1-173 ndiopicus,20.0
13925,>1678308,Microcoleaceae,Planktothrix/1-167 paucivesiculata,13.0
13926,>883812,Bacillaceae,Parageobacillus/1-153 galactosidasius,19.0
13927,>426703,Carnobacteriaceae,Alkalibacterium/1-153 putridalgicola,14.0
13928,>2017483,Bacillaceae,Virgibacillus/1-168 phasianinus,13.0
13929,>309788,Bacillaceae,Lysinibacillus/1-167 boronitolerans,14.0
13930,>202611,Bacillaceae,Lysinibacillus/1-152 odysseyi,14.0
13931,>676965,Moorellaceae,Moorella/1-176 humiferrea,16.0
13932,>2020506,Planococcaceae,Tetzosporium/1-167 hominis,14.0
13933,>1411,Bacillaceae,Halalkalibacter/1-165 akibai,18.0
13934,>1464122,Bacillaceae,Alkalihalobacillus/1-184 lonarensis,16.0
13935,>279813,Bacillaceae,Thalassobacillus/1-155 devorans,14.0
13936,>1803190,Paenibacillaceae,Paenibacillus/1-152 sambharensis,14.0
13937,>1178540,Bacillaceae,Bacillus/1-169 zhangzhouensis,16.0
13938,>578214,Bacillaceae,Halobacillus/1-158 hunanensis,18.0
13939,>746691,Bacillaceae,Oceanobacillus/1-155 kimchii,18.0
13940,>431596,Paenibacillaceae,Paenibacillus/1-186 ginsengihumi,32.0
13941,>279826,Bacillaceae,Mesobacillus/1-153 foraminis,19.0
13942,>105229,Bacillaceae,Neobacillus/1-147 fumarioli,15.0
13943,>2934315,Lachnospiraceae,Anaeropeptidivorans/1-152 aminofermentans,14.0
13944,>2813371,Peptostreptococcaceae,Terrisporobacter/1-171 hibernicus,17.0
13945,>2703818,Bacillaceae,Caldibacillus/1-173 pasinlerensis,19.0
13946,>169760,Paenibacillaceae,Paenibacillus/1-170 stellifer,14.0
13947,>1164,Nostocaceae,Trichormus/1-168 azollae,13.0
13948,>266892,Bacillaceae,Salibacterium/1-155 qingdaonense,18.0
13949,>452565,Bacillaceae,Anoxybacillus/1-146 mongoliensis,14.0
13950,>84521,Aerococcaceae,Dolosicoccus/1-167 paucivorans,15.0
13951,>208199,Bacillaceae,Pseudalkalibacillus/1-166 hwajinpoensis,14.0
13952,>1219,Prochlorococcaceae,Prochlorococcus/1-171 marinus,15.0
13953,>1462,Bacillaceae,Geobacillus/1-153 kaustophilus,19.0
13954,>1522315,Bacillaceae,Numidum/1-155 massiliense,15.0
13955,>1465765,Bacillaceae,Oceanobacillus/1-153 massiliensis,19.0
13956,>569859,Desulfitobacteriaceae,Desulfosporosinus/1-151 hippei,16.0
13957,>587735,Planococcaceae,Jeotgalibacillus/1-169 terrae,15.0
13958,>1188228,Gloeomargaritaceae,Gloeomargarita/1-168 lithophora,13.0
13959,>221287,Symphyonemataceae,Mastigocladopsis/1-168 repens,13.0
13960,>862114,Paenibacillaceae,Paenibacillus/1-171 faecis,14.0
13961,>2419778,Paenibacillaceae,Cohnella/1-153 endophytica,14.0
13962,>1795040,Flavobacteriaceae,Psychroflexus/1-165 aestuariivivens,19.0
13963,>153151,Bacillaceae,Parageobacillus/1-153 toebii,15.0
13964,>2840443,Nostocaceae,Amazonocrinis/1-168 nigriterrae,13.0
13965,>571932,Bacillaceae,Thalassobacillus/1-168 cyri,15.0
13966,>1469162,Sporolactobacillaceae,Scopulibacillus/1-159 daqui,18.0
13967,>218144,Enterococcaceae,Vagococcus/1-148 carniphilus,14.0
13968,>1983719,Bacillaceae,Bacillus/1-152 shivajii,18.0
13969,>2944353,Leptolyngbyaceae,Stenomitos/1-168 frigidus,13.0
13970,>2762240,Bacillaceae,Cytobacillus/1-159 stercorigallinarum,16.0
13971,>221028,Paenibacillaceae,Paenibacillus/1-149 favisporus,15.0
13972,>2722706,Lactobacillaceae,Secundilactobacillus/1-152 angelensis,15.0
13973,>28031,Bacillaceae,Lysinibacillus/1-172 fusiformis,20.0
13974,>1071052,Planococcaceae,Metasolibacillus/1-172 meyeri,20.0
13975,>82801,Carnobacteriaceae,Desemzia/1-152 incerta,14.0
13976,>1435466,Bacillaceae,Oceanobacillus/1-153 bengalensis,14.0
13977,>163879,Bacillaceae,Pseudalkalibacillus/1-153 decolorationis,15.0
13978,>2748684,Aerococcaceae,Ruoffia/1-168 halotolerans,14.0
13979,>1631346,Bacillaceae,Rubeoparvulum/1-161 massiliense,16.0
13980,>265546,Bacillaceae,Anoxybacillus/1-146 ayderensis,14.0
13981,>230752,Aphanizomenonaceae,Cuspidothrix/1-168 issatschenkoi,13.0
13982,>54915,Paenibacillaceae,Brevibacillus/1-185 reuszeri,16.0
13983,>2058294,Aerococcaceae,Vaginisenegalia/1-168 massiliensis,14.0
13984,>1325358,Paenibacillaceae,Paenibacillus/1-146 silvae,14.0
13985,>2320858,Planococcaceae,Paenisporosarcina/1-165 cavernae,14.0
13986,>443926,Microcoleaceae,Planktothrix/1-167 mougeotii,13.0
13987,>79881,Bacillaceae,Shouchella/1-161 gibsonii,16.0
13988,>2448030,Bacillaceae,Oceanobacillus/1-170 piezotolerans,18.0
13989,>1622072,Bacillaceae,Bacillus/1-149 testis,17.0
13990,>293386,Bacillaceae,Bacillus/1-169 stratosphericus,16.0
13991,>383615,Scytonemataceae,Brasilonema/1-168 bromeliae,13.0
13992,>930128,Bacillaceae,Alteribacillus/1-171 iranensis,18.0
13993,>2820273,Bacillaceae,Gracilibacillus/1-153 suaedae,19.0
13994,>549000,Fam_of_Geomicrobium,Geomicrobium/1-151 halophilum,19.0
13995,>582850,Planococcaceae,Sporosarcina/1-172 luteola,20.0
13996,>1404,Bacillaceae,Priestia/1-167 megaterium,15.0
13997,>728056,Flavobacteriaceae,Flavobacterium/1-161 oncorhynchi,19.0
13998,>2686092,Bacillaceae,Halobacillus/1-158 ihumii,18.0
13999,>1884432,Bacillaceae,Salibacterium/1-171 halotolerans,18.0
14001,>582850,Planococcaceae,Sporosarcina/1-156 luteola,17.0
14002,>315271,Aphanizomenonaceae,Dolichospermum/1-168 flos-aquae,13.0
14003,>1805474,Bacillaceae,Bacillus/1-142 mediterraneensis,15.0
14004,>2069301,Bacillaceae,Evansella/1-173 tamaricis,18.0
14005,>568899,Bacillaceae,Alteribacillus/1-184 persepolensis,16.0
14006,>300825,Bacillaceae,Alkalihalobacillus/1-153 lehensis,17.0
14007,>2841507,Clostridiaceae,Alkaliphilus/1-169 flagellatus,16.0
14008,>2841507,Clostridiaceae,Alkaliphilus/1-163 flagellatus,22.0
14009,>549687,Bacillaceae,Cytobacillus/1-153 horneckiae,16.0
14010,>127891,Bacillaceae,Halalkalibacter/1-172 wakoensis,18.0
14011,>1776387,Peptoniphilaceae,Peptoniphilus/1-164 raoultii,22.0
14012,>2487273,Oscillospiraceae,Acetivibrio/1-159 mesophilus,22.0
14013,>273032,Bacillaceae,Bacillus/1-148 taeanensis,15.0
14015,>930152,Bacillaceae,Litchfieldia/1-169 salsa,16.0
14016,>225985,Bacillaceae,Fictibacillus/1-155 gelatini,19.0
14017,>1622,Lactobacillaceae,Ligilactobacillus/1-169 murinus,14.0
14018,>2917832,Leptolyngbyaceae,Leptothermofonsia/1-168 sichuanensis,13.0
14019,>200904,Bacillaceae,Paraliobacillus/1-169 ryukyuensis,14.0
14020,>48256,Oscillospiraceae,Ruminiclostridium/1-170 hungatei,16.0
14021,>1406,Paenibacillaceae,Paenibacillus/1-170 polymyxa,14.0
14022,>279446,Bacillaceae,Aquibacillus/1-152 koreensis,14.0
14023,>174587,Carnobacteriaceae,Carnobacterium/1-153 viridans,14.0
14024,>159743,Paenibacillaceae,Paenibacillus/1-173 terrae,14.0
14025,>260554,Bacillaceae,Bacillus/1-155 halotolerans,18.0
14026,>2027871,Planococcaceae,Planococcus/1-154 ruber,14.0
14027,>404937,Bacillaceae,Anoxybacillus/1-158 thermarum,17.0
14028,>673318,Bacillaceae,Peribacillus/1-148 deserti,15.0
14029,>1610737,Oscillatoriaceae,Phormidium/1-168 tenue,13.0
14030,>1499687,Planococcaceae,Planococcus/1-154 massiliensis,14.0
14031,>351095,Bacillaceae,Paucisalibacillus/1-151 globulus,19.0
14032,>28038,Lactobacillaceae,Latilactobacillus/1-170 curvatus,15.0
14033,>2762246,Clostridiaceae,Clostridium/1-162 gallinarum,14.0
14034,>1268072,Paenibacillaceae,Paenibacillus/1-170 sabinae,14.0
14035,>2571750,Enterococcaceae,Vagococcus/1-166 zengguangii,14.0
14036,>28031,Bacillaceae,Lysinibacillus/1-154 fusiformis,14.0
14037,>1744976,Romeriaceae,Romeria/1-168 gracilis,13.0
14038,>1455,Bacillaceae,Bacillus/1-153 badius,14.0
14039,>35830,Oscillospiraceae,Acetivibrio/1-160 cellulolyticus,21.0
14040,>2496265,Carnobacteriaceae,Jeotgalibaca/1-146 ciconiae,14.0
14041,>1792311,Oscillospiraceae,Petroclostridium/1-164 xylanilyticum,16.0
14042,>1868734,Bacillaceae,Aeribacillus/1-153 composti,15.0
14043,>79880,Bacillaceae,Alkalihalobacillus/1-151 clausii,17.0
14044,>415425,Flavobacteriaceae,Flavobacterium/1-150 terrae,19.0
14045,>582851,Bacillaceae,Oceanobacillus/1-148 sojae,13.0
14046,>1462527,Bacillaceae,Oceanobacillus/1-154 jeddahense,18.0
14047,>60519,Lactobacillaceae,Latilactobacillus/1-148 graminis,15.0
14048,>586413,Bacillaceae,Oceanobacillus/1-153 manasiensis,15.0
14050,>173959,Paenibacillaceae,Brevibacillus/1-185 invocatus,16.0
14051,>457083,Tolypothrichaceae,Tolypothrix/1-168 tenuis,13.0
14053,>28031,Bacillaceae,Lysinibacillus/1-167 fusiformis,14.0
14054,>1567107,Paenibacillaceae,Paenibacillus/1-153 wulumuqiensis,15.0
14055,>2937794,Paenibacillaceae,Paenibacillus/1-169 mellifer,14.0
14056,>1247191,Calotrichaceae,Calothrix/1-168 elsteri,13.0
14057,>178214,Aerococcaceae,Facklamia/1-168 hominis,14.0
14058,>2917993,Bacillaceae,Halalkalibacter/1-165 alkaliphilus,18.0
14059,>284579,Bacillaceae,Salibacterium/1-155 salarium,18.0
14060,>1705565,Paenibacillaceae,Paenibacillus/1-150 solani,14.0
14061,>2828781,Clostridiaceae,Oceanirhabdus/1-176 seepicola,16.0
14062,>2011011,Bacillaceae,Alteribacter/1-151 populi,18.0
14063,>1852522,Paenibacillaceae,Paenibacillus/1-169 aquistagni,14.0
