taxid,family,genus_species,helix_5_occupancy_30_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
1467,Bacillaceae,Lederbergia lenta,2,Lederbergia lenta,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1490,Clostridiaceae,Paraclostridium bifermentans,1,Paraclostridium bifermentans,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1482730,Clostridiaceae,Alkaliphilus hydrothermalis,3,Alkaliphilus hydrothermalis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
519977,Bacillaceae,Robertmurraya korlensis,11,Robertmurraya korlensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1306852,Paenibacillaceae,Paenibacillus etheri,0,Paenibacillus etheri,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
146817,Sporomusaceae,Dendrosporobacter quercicolus,2,Dendrosporobacter quercicolus,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2843215,Miltoncostaeaceae,Miltoncostaea marina,3,Miltoncostaea marina,Actinomycetota,Miltoncostaeaceae,Non-pathogenic,Gram-positive
266892,Bacillaceae,Salibacterium qingdaonense,0,Salibacterium qingdaonense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1045775,Paenibacillaceae,Paenibacillus catalpae,0,Paenibacillus catalpae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1833852,Peptococcaceae,Desulforamulus ferrireducens,4,Desulforamulus ferrireducens,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
1325358,Paenibacillaceae,Paenibacillus silvae,1,Paenibacillus silvae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
161360,Planococcaceae,Planococcus antarcticus,1,Planococcus antarcticus,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
571933,Bacillaceae,Piscibacillus halophilus,2,Piscibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
79881,Bacillaceae,Shouchella gibsonii,3,Shouchella gibsonii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1333845,Paenibacillaceae,Paenibacillus sophorae,0,Paenibacillus sophorae,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1450204,Paenibacillaceae,Paenibacillus lupini,0,Paenibacillus lupini,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
349095,Veillonellaceae,Megasphaera paucivorans,2,Megasphaera paucivorans,Bacillota,Veillonellaceae,Potentially pathogenic,Gram-negative
155085,Staphylococcaceae,Staphylococcus lutrae,2,Staphylococcus lutrae,Bacillota,Staphylococcaceae,Potentially pathogenic,Gram-positive
687436,Paenibacillaceae,Paenibacillus ihumii,0,Paenibacillus ihumii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
126157,Bacillaceae,Psychrobacillus psychrodurans,2,Psychrobacillus psychrodurans,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
247480,Bacillaceae,Anoxybacillus caldiproteolyticus,2,Anoxybacillus caldiproteolyticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
44256,Thermoanaerobacteraceae,Caldanaerobius polysaccharolyticus,0,Caldanaerobius polysaccharolyticus,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
228576,Bacillaceae,Alkalihalobacillus patagoniensis,2,Alkalihalobacillus patagoniensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
1274357,Bacillaceae,Ornithinibacillus halotolerans,2,Ornithinibacillus halotolerans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
135826,Planococcaceae,Jeotgalibacillus alimentarius,1,Jeotgalibacillus alimentarius,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
583357,Thermoanaerobacteraceae,Thermoanaerobacter mathranii,4,Thermoanaerobacter mathranii,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
1323370,Thermohalobacteraceae,Caloranaerobacter ferrireducens,6,Caloranaerobacter ferrireducens,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
3034837,Bacillaceae,Neobacillus terrae,2,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
298596,Planococcaceae,Sporosarcina ureilytica,1,Sporosarcina ureilytica,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
1498,Clostridiaceae,Hathewaya histolytica,1,Hathewaya histolytica,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
2799580,Lactobacillaceae,Secundilactobacillus yichangensis,2,Secundilactobacillus yichangensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
2761120,Paenibacillaceae,Cohnella zeiphila,2,Cohnella zeiphila,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
931533,Lactobacillaceae,Lacticaseibacillus saniviri,1,Lacticaseibacillus saniviri,Bacillota,Lactobacillaceae,Potentially pathogenic,Gram-positive
1423,Bacillaceae,Bacillus subtilis,2,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
69895,Clostridiaceae,Tindallia magadiensis,3,Tindallia magadiensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
1877,Micromonosporaceae,Micromonospora echinospora,1,Micromonospora echinospora,Actinomycetota,Micromonosporaceae,Non-pathogenic,Gram-positive
2697030,Eubacteriales/1-175 Family XIII. Incertae Sedis,Aminipila terrae,0,Aminipila terrae,Bacillota,,Non-pathogenic,Gram-positive
2018668,Desulfitobacteriaceae,Desulfosporosinus nitroreducens,3,Desulfosporosinus nitroreducens,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
214905,Peptostreptococcaceae,Tepidibacter thalassicus,1,Tepidibacter thalassicus,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
46126,Staphylococcaceae,Staphylococcus chromogenes,0,Staphylococcus chromogenes,Bacillota,Staphylococcaceae,Potentially pathogenic,Gram-positive
1482730,Clostridiaceae,Alkaliphilus hydrothermalis,4,Alkaliphilus hydrothermalis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
2665504,Clostridiaceae,Clostridium chrysemydis,3,Clostridium chrysemydis,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
1637975,Bacillaceae,Cytobacillus solani,1,Cytobacillus solani,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2743001,Bacillaceae,Salicibibacter cibi,4,Salicibibacter cibi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2599308,Clostridiaceae,Crassaminicella thermophila,1,Crassaminicella thermophila,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
759412,Natranaerobiaceae,Natranaerobius trueperi,3,Natranaerobius trueperi,Bacillota,Natranaerobiaceae,Non-pathogenic,Gram-positive
1914933,Bacillaceae,Siminovitchia terrae,1,Siminovitchia terrae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2603628,Flavobacteriaceae,Flagellimonas hymeniacidonis,4,Flagellimonas hymeniacidonis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
208226,Clostridiaceae,Alkaliphilus metalliredigens,3,(unknown name),(unknown phylum),(unknown family),Unknown,NA
2907820,Nostocaceae,Nostoc mirabile,2,Proteus mirabilis,Pseudomonadota,Morganellaceae,Pathogenic,Gram-negative
614648,Planococcaceae,Ureibacillus xyleni,1,Ureibacillus xyleni,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
863,Syntrophomonadaceae,Syntrophomonas wolfei,4,Syntrophomonas wolfei,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
996,Flavobacteriaceae,Flavobacterium columnare,3,Flavobacterium columnare,Bacteroidota,Flavobacteriaceae,Potentially pathogenic,Gram-negative
2594478,Flavobacteriaceae,Maribacter luteus,4,Maribacter luteus,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
1383067,Peptococcaceae,Desulforamulus profundi,4,Desulforamulus profundi,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
384933,Bacillaceae,Salibacterium aidingense,1,Salibacterium aidingense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2763503,Paenibacillaceae,Paenibacillus terricola,1,Paenibacillus thermophilus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1930071,Sporomusaceae,Methylomusa anaerophila,2,Methylomusa anaerophila,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
1960589,Bacillaceae,Halalkalibacter urbisdiaboli,3,Halalkalibacter urbisdiaboli,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
539262,Paenibacillaceae,Paenibacillus hunanensis,1,Paenibacillus hunanensis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1944633,Bacillaceae,Ornithinibacillus massiliensis,2,Ornithinibacillus massiliensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2374,Sporomusaceae,Acetonema longum,1,Acetonema longum,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
907,Veillonellaceae,Megasphaera elsdenii,3,Megasphaera elsdenii,Bacillota,Veillonellaceae,Pathogenic,Gram-negative
497735,Paenibacillaceae,Brevibacillus panacihumi,2,Brevibacillus panacihumi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
461876,Clostridiaceae,Alkaliphilus oremlandii,1,Alkaliphilus oremlandii,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
343517,Paenibacillaceae,Paenibacillus barengoltzii,1,Paenibacillus barengoltzii,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
308892,Bacillaceae,Mesobacillus boroniphilus,2,Mesobacillus boroniphilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
930117,Bacillaceae,Ornithinibacillus halophilus,1,Ornithinibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
413888,Thermoanaerobacterales/1-174 Family III. Incertae Sedis,Caldicellulosiruptor hydrothermalis,2,Caldicellulosiruptor hydrothermalis,Bacillota,Syntrophomonadaceae,Non-pathogenic,Gram-positive
1351585,Veillonellaceae,Lucifera butyrica,1,Lucifera butyrica,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2582848,Paenibacillaceae,Paenibacillus antri,1,Paenibacillus antri,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
63737,Nostocaceae,Nostoc punctiforme,2,Nostoc punctiforme,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
126569,Paenibacillaceae,Paenibacillus glycanilyticus,1,Paenibacillus glycanilyticus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1357545,Nostocaceae,Richelia sinica,2,Rickettsia sibirica,Pseudomonadota,Rickettsiaceae,Pathogenic,Gram-negative
485577,Bacillaceae,Aquisalibacillus elongatus,2,Aquisalibacillus elongatus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
86959,Selenomonadaceae,Propionispira raffinosivorans,0,Propionispira raffinosivorans,Bacillota,Selenomonadaceae,Non-pathogenic,Gram-negative
515351,Carnobacteriaceae,Lacticigenium naphthae,0,Lacticigenium naphthae,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
1465490,Chitinophagaceae,Parafilimonas terrae,7,Parafilimonas terrae,Bacteroidota,Chitinophagaceae,Non-pathogenic,Gram-negative
2492960,Bacillaceae,Bacillus yapensis,0,Bacillus wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
1567106,Paenibacillaceae,Paenibacillus dauci,1,Paenibacillus dauci,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
390806,Clostridiaceae,Geosporobacter subterraneus,3,Geosporobacter subterraneus,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
170367,Paenibacillaceae,Paenibacillus anaericanus,1,Paenibacillus anaericanus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
407226,Rubritaleaceae,Rubritalea squalenifaciens,0,Rubritalea squalenifaciens,Verrucomicrobiota,Rubritaleaceae,Non-pathogenic,Gram-negative
1850366,Paenibacillaceae,Paenibacillus rhizophilus,1,Paenibacillus rhizophilus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
741277,Hapalosiphonaceae,Fischerella thermalis,0,Fischerella thermalis,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
2929456,Acaryochloridaceae,Acaryochloris thomasi,1,Anaerobiospirillum thomasii,Pseudomonadota,Succinivibrionaceae,Pathogenic,Gram-negative
237373,Flavobacteriaceae,Arenibacter palladensis,7,Arenibacter palladensis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
1229726,Flavobacteriaceae,Christiangramia flava,3,(unknown name),(unknown phylum),(unknown family),Unknown,NA
2675466,Bacillaceae,Alkalihalobacterium elongatum,2,Alkalihalobacterium elongatum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2486016,Lactobacillaceae,Loigolactobacillus jiayinensis,2,Loigolactobacillus jiayinensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
2494373,Flammeovirgaceae,Flammeovirga pectinis,0,Flammeovirga pectinis,Bacteroidota,Flammeovirgaceae,Non-pathogenic,Gram-negative
1184,Leptolyngbyaceae,Leptolyngbya boryana,0,Leptolyngbya boryana,Cyanobacteriota,Leptolyngbyaceae,Non-pathogenic,Gram-negative
652876,Paenibacillaceae,Cohnella luojiensis,0,Cohnella luojiensis,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
79681,Tissierellaceae,Tissierella creatinophila,4,Tissierella creatinophila,Bacillota,Tissierellaceae,Potentially pathogenic,Gram-positive
1653776,Bacillaceae,Halalkalibacter oceani,3,Halalkalibacter oceani,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
171404,Paenibacillaceae,Paenibacillus agaridevorans,0,Paenibacillus agaridevorans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1276936,Staphylococcaceae,Staphylococcus petrasii,1,Staphylococcus petrasii,Bacillota,Staphylococcaceae,Potentially pathogenic,Gram-positive
1229153,Bacillaceae,Oceanobacillus arenosus,2,Oceanobacillus arenosus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2704462,Paenibacillaceae,Paenibacillus lycopersici,0,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
1631,Lactobacillaceae,Fructobacillus fructosus,2,Fructobacillus fructosus,Bacillota,Leuconostocaceae,Non-pathogenic,Gram-positive
1500254,Paenibacillaceae,Aneurinibacillus soli,1,Aneurinibacillus soli,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
1470350,Erysipelotrichaceae,Candidatus Stoquefichus massiliensis,2,(unknown name),(unknown phylum),(unknown family),Unknown,NA
379896,Paenibacillaceae,Paenibacillus fonticola,1,Paenibacillus fonticola,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
426129,Clostridiaceae,Alkaliphilus peptidifermentans,3,Alkaliphilus peptidifermentans,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
1923877,Sporolactobacillaceae,Sporolactobacillus shoreicorticis,2,Sporolactobacillus shoreicorticis,Bacillota,Sporolactobacillaceae,Non-pathogenic,Gram-positive
1737569,Deinococcaceae,Deinococcus planocerae,3,Deinococcus planocerae,Deinococcota,Deinococcaceae,Potentially pathogenic,Gram-negative
1301100,Peptostreptococcaceae,Clostridium dakarense,4,Clostridium aldenense,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
29394,Carnobacteriaceae,Dolosigranulum pigrum,0,Dolosigranulum pigrum,Bacillota,Carnobacteriaceae,Pathogenic,Gram-positive
244830,Sporomusaceae,Anaerospora hongkongensis,1,Anaerospora hongkongensis,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
674972,Bacillaceae,Microaerobacter geothermalis,6,Microaerobacter geothermalis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2762234,Planococcaceae,Sporosarcina quadrami,2,Streptococcus dysgalactiae equisimilis,Bacillota,Streptococcaceae,Pathogenic,Gram-positive
82203,Selenomonadaceae,Centipeda periodontii,1,Centipeda periodontii,Bacillota,Selenomonadaceae,Pathogenic,Gram-negative
1134413,Bacillaceae,Halalkalibacterium ligniniphilum,3,Halalkalibacterium ligniniphilum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1871035,Fam_of_Negativibacillus,Negativibacillus massiliensis,2,Negativibacillus massiliensis,Bacillota,,Non-pathogenic,Gram-positive
930128,Bacillaceae,Alteribacillus iranensis,4,Alteribacillus iranensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2598458,Paenibacillaceae,Cohnella cholangitidis,0,Salmonella choleraesuis indica,Pseudomonadota,Enterobacteriaceae,Pathogenic,Gram-negative
2692622,Paenibacillaceae,Paenibacillus puerhi,10,Paenibacillus puerhi,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1354300,Peptoniphilaceae,Peptoniphilus mikwangii,4,Peptoniphilus gorbachii,Bacillota,Peptoniphilaceae,Pathogenic,Gram-positive
2086577,Bacillaceae,Lysinibacillus timonensis,4,Lysinibacillus fusiformis,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
1299,Deinococcaceae,Deinococcus radiodurans,3,Deinococcus radiodurans,Deinococcota,Deinococcaceae,Potentially pathogenic,Gram-negative
1325335,Bacillaceae,Anoxybacillus suryakundensis,2,Anoxybacillus suryakundensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1538,Clostridiaceae,Clostridium ljungdahlii,2,Clostridium ljungdahlii,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
2021314,Bacillaceae,Fictibacillus aquaticus,2,Fictibacillus aquaticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2652285,Selenomonadaceae,Selenomonas montiformis,6,Selenomonas montiformis,Bacillota,Selenomonadaceae,Potentially pathogenic,Gram-negative
36842,Clostridiaceae,Maledivibacter halophilus,3,Maledivibacter halophilus,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
427072,Bacillaceae,Alkalicoccus chagannorensis,3,Alkalicoccus chagannorensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
373891,Flammeovirgaceae,Flammeovirga kamogawensis,0,Flammeovirga kamogawensis,Bacteroidota,Flammeovirgaceae,Non-pathogenic,Gram-negative
84023,Clostridiaceae,Clostridium autoethanogenum,2,Clostridium autoethanogenum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
254410,Bacillaceae,Alteribacter aurantiacus,1,Alteribacter aurantiacus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1423,Bacillaceae,Bacillus subtilis,2,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
2041023,Paenibacillaceae,Paenibacillus albidus,0,Paenibacillus albidus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
406432,Glycomycetaceae,Stackebrandtia albiflava,2,Stackebrandtia albiflava,Actinomycetota,Glycomycetaceae,Non-pathogenic,Gram-positive
1555194,Flavobacteriaceae,Formosa haliotis,4,Formosa haliotis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
1005926,Flavobacteriaceae,Muricauda taeanensis,2,Muricauda taeanensis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
189426,Paenibacillaceae,Paenibacillus odorifer,1,Paenibacillus odorifer,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1002795,Selenomonadaceae,Pectinatus sottacetonis,2,Pectinatus sottacetonis,Bacillota,Selenomonadaceae,Non-pathogenic,Gram-negative
451374,Cytophagaceae,Rudanella lutea,5,Rudanella lutea,Bacteroidota,Spirosomataceae,Non-pathogenic,Gram-negative
1214604,Alicyclobacillaceae,Tumebacillus algifaecis,7,Tumebacillus algifaecis,Bacillota,Alicyclobacillaceae,Non-pathogenic,Gram-positive
661488,Chitinophagaceae,Pseudobacter ginsenosidimutans,0,Pseudobacter ginsenosidimutans,Bacteroidota,Chitinophagaceae,Non-pathogenic,Gram-negative
72360,Bacillaceae,Bacillus mojavensis,2,Bacillus mojavensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
985043,Flavobacteriaceae,Polaribacter sejongensis,6,Polaribacter sejongensis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
1229268,Bacillaceae,Salinibacillus xinjiangensis,2,Salinibacillus xinjiangensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2496837,Paenibacillaceae,Brevibacillus marinus,1,Brevibacillus marinus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2583587,Flavobacteriaceae,Aggregatimonas sangjinii,4,(unknown name),(unknown phylum),(unknown family),Unknown,NA
38875,Bacillaceae,Heyndrickxia oleronia,0,Heyndrickxia oleronia,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1572762,Paenibacillaceae,Xylanibacillus composti,1,Xylanibacillus composti,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
2697657,Micromonosporaceae,Micromonospora rubida,3,Micromonospora rubida,Actinomycetota,Micromonosporaceae,Non-pathogenic,Gram-positive
517425,Bacillaceae,Salisediminibacterium halotolerans,3,Salisediminibacterium halotolerans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1379154,Bacillaceae,Alkalibacillus almallahensis,3,Alkalibacillus almallahensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1838280,Desulfotomaculaceae,Desulfotomaculum copahuensis,9,Desulfotomaculum guttoideum,Bacillota,Peptococcaceae,Pathogenic,Gram-positive
82376,Sporomusaceae,Anaeroarcus burkinensis,2,Anaeroarcus burkinensis,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
63737,Nostocaceae,Nostoc punctiforme,0,Nostoc punctiforme,Cyanobacteria,Nostocaceae,Non-pathogenic,Gram-negative
217158,Clostridiaceae,Clostridium ragsdalei,2,Clostridium cadaveris,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
1917889,Bacillaceae,Virgibacillus dakarensis,1,Virgibacillus dakarensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
81464,Sporomusaceae,Anaeromusa acidaminophila,2,Anaeromusa acidaminophila,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
2020949,Peptostreptococcaceae,Romboutsia weinsteinii,2,(unknown name),(unknown phylum),(unknown family),Unknown,NA
1032527,Fam_of_Pedosphaera,Pedosphaera parvula,9,Pedosphaera parvula,Verrucomicrobiota,Pedosphaeraceae,Non-pathogenic,Gram-negative
130049,Paenibacillaceae,Paenibacillus dendritiformis,0,Paenibacillus dendritiformis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
2608683,Paenibacillaceae,Paenibacillus tepidiphilus,1,Paenibacillus tepidiphilus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1917889,Bacillaceae,Virgibacillus dakarensis,0,Virgibacillus dakarensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
264641,Desulfitibacteraceae,Desulfitibacter alkalitolerans,0,Desulfitibacter alkalitolerans,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
227138,Peptostreptococcaceae,Tepidibacter formicigenes,3,Tepidibacter formicigenes,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
2762235,Bacillaceae,Psychrobacillus faecigallinarum,4,(unknown name),(unknown phylum),(unknown family),Unknown,NA
2493111,Lactobacillaceae,Lacticaseibacillus hulanensis,2,Lacticaseibacillus hulanensis,Bacillota,Lactobacillaceae,Potentially pathogenic,Gram-positive
2773457,Pelagicoccaceae,Pelagicoccus enzymogenes,12,Pelagicoccus enzymogenes,Verrucomicrobiota,Puniceicoccaceae,Non-pathogenic,Gram-negative
49283,Paenibacillaceae,Paenibacillus thiaminolyticus,1,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
33932,Bacillaceae,Sutcliffiella cohnii,1,Sutcliffiella cohnii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
1816681,Paenibacillaceae,Paenibacillus tuaregi,1,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
426702,Carnobacteriaceae,Alkalibacterium pelagium,2,Alkalibacterium pelagium,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
78120,Acidaminococcaceae,Succinispira mobilis,2,Succinispira mobilis,Bacillota,Acidaminococcaceae,Non-pathogenic,Gram-negative
1476025,Bacillaceae,Heyndrickxia vini,0,Heyndrickxia vini,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
279826,Bacillaceae,Mesobacillus foraminis,3,Mesobacillus foraminis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
279215,Bacillaceae,Bacillus alveayuensis,3,Bacillus alveayuensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
1450204,Paenibacillaceae,Paenibacillus lupini,1,Paenibacillus lupini,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1347392,Sporanaerobacteraceae,Anaerosalibacter massiliensis,3,Anaerosalibacter massiliensis,Bacillota,Tissierellaceae,Non-pathogenic,Gram-positive
293386,Bacillaceae,Bacillus stratosphericus,2,Bacillus stratosphericus,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
2021314,Bacillaceae,Fictibacillus aquaticus,1,Fictibacillus aquaticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2099786,Bacillaceae,Salicibibacter kimchii,4,Salicibibacter kimchii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2862869,Opitutaceae,Horticoccus luteus,12,Micrococcus luteus,Actinomycetota,Micrococcaceae,Pathogenic,Gram-positive
930124,Bacillaceae,Metabacillus halosaccharovorans,3,Metabacillus halosaccharovorans,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
1325360,Paenibacillaceae,Paenibacillus segetis,1,Paenibacillus segetis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
1404,Bacillaceae,Priestia megaterium,0,Priestia megaterium,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
2041841,Peptoniphilaceae,Miniphocaeibacter massiliensis,6,Miniphocaeibacter massiliensis,Bacillota,Peptoniphilaceae,Non-pathogenic,Gram-positive
2507935,Paenibacillaceae,Cohnella abietis,0,Cohnella abietis,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
129052,Micromonosporaceae,Catelliglobosispora koreensis,2,Catelliglobosispora koreensis,Actinomycetota,Micromonosporaceae,Non-pathogenic,Gram-positive
1499,Oscillospiraceae,Ruminiclostridium josui,0,Ruminiclostridium josui,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
2171554,Bacillaceae,Peribacillus acanthi,0,Peribacillus acanthi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
908809,Clostridiaceae,Caloramator mitchellensis,3,Caloramator mitchellensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
119641,Clostridiaceae,Clostridium uliginosum,10,Clostridium uliginosum,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
393059,Deinococcaceae,Deinococcus aquiradiocola,3,Deinococcus aquiradiocola,Deinococcota,Deinococcaceae,Potentially pathogenic,Gram-negative
1293441,Bacillaceae,Lysinibacillus contaminans,1,Lysinibacillus contaminans,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
1423,Bacillaceae,Bacillus subtilis,5,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
86668,Bacillaceae,Neobacillus niacini,1,Neobacillus niacini,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
338193,Clostridiaceae,Clostridium aestuarii,1,Clostridium aestuarii,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
