taxid,family,genus_species,helix_5_occupancy_75_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
>152268,Bacillaceae,Metabacillus litoralis,15,Metabacillus litoralis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2054641,Bacillaceae,Bacillus stercoris,15,Bacillus stercoris,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>334253,Bacillaceae,Gracilibacillus orientalis,15,Gracilibacillus orientalis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1537,Peptostreptococcaceae,Romboutsia lituseburensis,16,Romboutsia lituseburensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>288966,Clostridiaceae,Lutispora thermophila,16,Lutispora thermophila,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>1967502,Paenibacillaceae,Paenibacillus athensensis,14,Paenibacillus turicensis,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>220687,Bacillaceae,Neobacillus novalis,15,Neobacillus novalis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>279215,Bacillaceae,Bacillus alveayuensis,15,Bacillus alveayuensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2799335,Paenibacillaceae,Paenibacillus alkalitolerans,14,Paenibacillus thiaminolyticus,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>2377,Sporomusaceae,Sporomusa termitida,14,Sporomusa termitida,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
>1423,Bacillaceae,Bacillus subtilis,15,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>2780093,Bacillaceae,Bacillus renqingensis,15,Bacillus thuringiensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>1930071,Sporomusaceae,Methylomusa anaerophila,14,Methylomusa anaerophila,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
>1383067,Peptococcaceae,Desulforamulus profundi,16,Desulforamulus profundi,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>930124,Bacillaceae,Metabacillus halosaccharovorans,21,Metabacillus halosaccharovorans,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2021314,Bacillaceae,Fictibacillus aquaticus,15,Fictibacillus aquaticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>33977,Planococcaceae,Caryophanon latum,20,Caryophanon latum,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>1504967,Flavobacteriaceae,Mesonia aquimarina,23,Mesonia aquimarina,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
>307126,Lactobacillaceae,Ligilactobacillus apodemi,14,Ligilactobacillus apodemi,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>595692,Verrucomicrobiaceae,Haloferula luteola,25,Haloferula luteola,Verrucomicrobiota,Verrucomicrobiaceae,Non-pathogenic,Gram-negative
>745369,Peptostreptococcaceae,Acetoanaerobium noterae,15,Acetoanaerobium noterae,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
>1243664,Bacillaceae,Bacillus massiliigorillae,15,Bacillus thuringiensis thuringiensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>1796618,Lachnospiraceae,Cuneatibacter caecimuris,16,Cuneatibacter caecimuris,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>72361,Bacillaceae,Bacillus vallismortis,15,Bacillus vallismortis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>444093,Thermoanaerobacteraceae,Ammonifex thiophilus,16,Ammonifex thiophilus,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
>380084,Sporomusaceae,Pelosinus propionicus,15,Pelosinus propionicus,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
>412895,Peptococcaceae,Desulforamulus hydrothermalis,16,Desulforamulus hydrothermalis,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>39489,Clostridiaceae,Clostridium moniliforme,17,Clostridium moniliforme,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
>1622072,Bacillaceae,Bacillus testis,16,Halalkalibacter wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>2880968,Bacillaceae,Pseudoneobacillus rhizosphaerae,14,Pseudoneobacillus rhizosphaerae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2488810,Oscillospiraceae,Ruminiclostridium herbifermentans,16,Ruminiclostridium herbifermentans,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
>2941334,Bacillaceae,Neobacillus muris,15,Streptobacillus moniliformis,Fusobacteriota,Leptotrichiaceae,Pathogenic,Gram-negative
>33987,Fam_Bacillales/1-178 Family XII. Incertae Sedis,Exiguobacterium aurantiacum,24,Exiguobacterium aurantiacum,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>2078952,Bacillaceae,Bacillus kexueae,15,Bacillus kexueae,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2607726,Bacillaceae,Weizmannia acidilactici,16,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1513,Clostridiaceae,Clostridium tetani,20,Clostridium tetani,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
>2320858,Planococcaceae,Paenisporosarcina cavernae,14,Paenisporosarcina cavernae,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>78350,Desulfotomaculaceae,Pelotomaculum schinkii,16,Pelotomaculum schinkii,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>2052943,Carnobacteriaceae,Trichococcus alkaliphilus,14,Trichococcus alkaliphilus,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>1511,Peptostreptococcaceae,Acetoanaerobium sticklandii,15,Acetoanaerobium sticklandii,Bacillota,Peptostreptococcaceae,Non-pathogenic,Gram-positive
>309788,Bacillaceae,Lysinibacillus boronitolerans,17,Lysinibacillus boronitolerans,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
>337097,Bacillaceae,Vulcanibacillus modesticaldus,15,Vulcanibacillus modesticaldus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>28064,Heliobacteriaceae,Heliobacterium mobile,16,Heliobacterium mobile,Bacillota,Heliobacteriaceae,Non-pathogenic,Gram-positive
>1459,Planococcaceae,Sporosarcina globispora,21,Sporosarcina globispora,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>1337051,Lachnospiraceae,Murimonas intestini,16,Murimonas intestini,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>228899,Bacillaceae,Peribacillus asahii,14,Peribacillus asahii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2878389,Bacillaceae,Fictibacillus marinisediminis,16,Paenibacillus marinisediminis,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>471827,Peptococcaceae,Candidatus Desulforudis audaxviator,24,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>2040295,Clostridiaceae,Clostridium rectalis,16,Fusobacterium mortiferum,Fusobacteriota,Fusobacteriaceae,Pathogenic,Gram-negative
>2751250,Fam_Bacillales/1-173 Family XII. Incertae Sedis,Exiguobacterium algae,19,Exiguobacterium algae,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1926278,Bacillaceae,Bacillus dakarensis,20,Halalkalibacter wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>1494,Clostridiaceae,Clostridium cochlearium,20,Clostridium cochlearium,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>2762218,Planococcaceae,Solibacillus merdavium,20,Lysinibacillus sphaericus,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
>1636719,Bacillaceae,Psychrobacillus lasiicapitis,15,Psychrobacillus lasiicapitis,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>1805472,Clostridiaceae,Clostridium mediterraneense,16,Clostridium baratii,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
>1408103,Bacillaceae,Mesobacillus campisalis,15,Mesobacillus campisalis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1792311,Oscillospiraceae,Petroclostridium xylanilyticum,24,Petroclostridium xylanilyticum,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
>384933,Bacillaceae,Salibacterium aidingense,18,Salibacterium aidingense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>137733,Carnobacteriaceae,Granulicatella balaenopterae,15,Granulicatella balaenopterae,Bacillota,Carnobacteriaceae,Potentially pathogenic,Gram-positive
>1805470,Clostridiaceae,Clostridium nigeriense,16,Clostridium nigeriense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>180332,Lachnospiraceae,Robinsoniella peoriensis,16,Robinsoniella peoriensis,Bacillota,Lachnospiraceae,Pathogenic,Gram-positive
>870242,Thermoanaerobacteraceae,Carboxydothermus pertinax,16,Carboxydothermus pertinax,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
>520762,Clostridiaceae,Thermotalea metallivorans,16,Thermotalea metallivorans,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>86666,Bacillaceae,Salimicrobium halophilum,12,Salimicrobium halophilum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>433286,Lachnospiraceae,Anaerocolumna cellulosilytica,16,Anaerocolumna cellulosilytica,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>2488810,Oscillospiraceae,Ruminiclostridium herbifermentans,21,Ruminiclostridium herbifermentans,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
>2487722,Lactobacillaceae,Levilactobacillus suantsaiihabitans,15,Levilactobacillus suantsaiihabitans,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>1399,Bacillaceae,Cytobacillus firmus,14,Cytobacillus firmus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1930071,Sporomusaceae,Methylomusa anaerophila,15,Methylomusa anaerophila,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
>365349,Sporomusaceae,Pelosinus fermentans,15,Pelosinus fermentans,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
>2052942,Carnobacteriaceae,Trichococcus paludicola,14,Trichococcus paludicola,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>1537,Peptostreptococcaceae,Romboutsia lituseburensis,16,Romboutsia lituseburensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>2738446,Lachnospiraceae,Anaerostipes faecalis,16,Anaerostipes faecalis,Bacillota,Lachnospiraceae,Potentially pathogenic,Gram-positive
>2798301,Planococcaceae,Viridibacillus soli,16,Lysinibacillus sphaericus,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
>348840,Peptococcaceae,Desulfofundulus thermosubterraneus,24,Desulfofundulus thermosubterraneus,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>2304605,Bacillaceae,Lysinibacillus yapensis,20,Lysinibacillus yapensis,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
>187326,Veillonellaceae,Megasphaera micronuciformis,16,Megasphaera micronuciformis,Bacillota,Veillonellaceae,Potentially pathogenic,Gram-negative
>2779518,Lachnospiraceae,Blautia liquoris,16,Blautia liquoris,Bacillota,Lachnospiraceae,Potentially pathogenic,Gram-positive
>591204,Flavobacteriaceae,Flavobacterium macrobrachii,19,Flavobacterium macrobrachii,Bacteroidota,Flavobacteriaceae,Potentially pathogenic,Gram-negative
>1714355,Bacillaceae,Domibacillus epiphyticus,14,Domibacillus epiphyticus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>51664,Lactobacillaceae,Lapidilactobacillus dextrinicus,15,Lapidilactobacillus dextrinicus,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>2487276,Bacillaceae,Bacillus cabrialesii,15,Bacillus cabrialesii,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1472767,Bacillaceae,Lentibacillus amyloliquefaciens,15,Lentibacillus amyloliquefaciens,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1423,Bacillaceae,Bacillus subtilis,15,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>1602942,Bacillaceae,Cytobacillus depressus,14,Cytobacillus depressus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2759023,Bacillaceae,Neobacillus kokaensis,15,Neobacillus kokaensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>28031,Bacillaceae,Lysinibacillus fusiformis,17,Lysinibacillus fusiformis,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
>146817,Sporomusaceae,Dendrosporobacter quercicolus,16,Dendrosporobacter quercicolus,Bacillota,Sporomusaceae,Non-pathogenic,Gram-negative
>937927,Bacillaceae,Oceanobacillus rekensis,14,Oceanobacillus rekensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>273528,Fam_Bacillales/1-175 Family XII. Incertae Sedis,Exiguobacterium marinum,19,Exiguobacterium marinum,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1537,Peptostreptococcaceae,Romboutsia lituseburensis,16,Romboutsia lituseburensis,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>157076,Carnobacteriaceae,Trichococcus collinsii,14,Trichococcus collinsii,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>2981768,Lachnospiraceae,Anthropogastromicrobium aceti,16,Anthropogastromicrobium aceti,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>2606633,Lachnospiraceae,Oliverpabstia intestinalis,16,Oliverpabstia intestinalis,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>1926285,Bacillaceae,Oceanobacillus timonensis,16,Oceanobacillus timonensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2718714,Lachnospiraceae,Anaerosporobacter faecicola,16,Anaerosporobacter faecicola,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>1606,Lactobacillaceae,Ligilactobacillus aviarius,16,Ligilactobacillus aviarius,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>1672701,Bacillaceae,Gracilibacillus oryzae,14,Gracilibacillus oryzae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>382641,Carnobacteriaceae,Trichococcus patagoniensis,14,Trichococcus patagoniensis,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>2841534,Tissierellaceae,Tissierella simiarum,17,Tissierella simiarum,Bacillota,Tissierellaceae,Potentially pathogenic,Gram-positive
>2008380,Lactobacillaceae,Apilactobacillus timberlakei,14,Apilactobacillus timberlakei,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>290054,Eubacteriaceae,Eubacterium coprostanoligenes,16,Eubacterium coprostanoligenes,Bacillota,Eubacteriaceae,Potentially pathogenic,Gram-positive
>930117,Bacillaceae,Ornithinibacillus halophilus,18,Ornithinibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1555112,Limnochordaceae,Limnochorda pilosa,16,Limnochorda pilosa,Bacillota,Limnochordaceae,Non-pathogenic,Gram-positive
>227866,Bacillaceae,Bacillus tequilensis,15,Bacillus tequilensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>582475,Bacillaceae,Lysinibacillus xylanilyticus,20,Lysinibacillus xylanilyticus,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
>126157,Bacillaceae,Psychrobacillus psychrodurans,21,Psychrobacillus psychrodurans,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>220686,Bacillaceae,Neobacillus vireti,15,Neobacillus vireti,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1796619,Eubacteriaceae,Irregularibacter muris,17,Irregularibacter muris,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>1500254,Paenibacillaceae,Aneurinibacillus soli,16,Aneurinibacillus soli,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>512399,Paenibacillaceae,Paenibacillus pectinilyticus,32,Paenibacillus pectinilyticus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2681861,Lachnospiraceae,Sporofaciens musculi,16,Sporofaciens musculi,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>2565925,Paenibacillaceae,Cohnella fermenti,14,Cohnella fermenti,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>1983721,Bacillaceae,Metabacillus lacus,20,Metabacillus lacus,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>768704,Desulfitobacteriaceae,Desulfosporosinus meridiei,16,Desulfosporosinus meridiei,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
>1450156,Defluviitaleaceae,Defluviitalea raffinosedens,16,Defluviitalea raffinosedens,Bacillota,Defluviitaleaceae,Non-pathogenic,Gram-positive
>582850,Planococcaceae,Sporosarcina luteola,17,Sporosarcina luteola,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>1054297,Clostridiaceae,Clostridium punense,16,Clostridium punense,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>1443435,Paenibacillaceae,Aneurinibacillus tyrosinisolvens,16,Aneurinibacillus tyrosinisolvens,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>41170,Fam_Bacillales/1-178 Family XII. Incertae Sedis,Exiguobacterium acetylicum,24,Exiguobacterium acetylicum,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1193713,Bacillaceae,Neobacillus mesonae,17,Neobacillus mesonae,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>930131,Bacillaceae,Oceanobacillus limi,14,Oceanobacillus limi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>39490,Eubacteriaceae,Eubacterium ramulus,16,Eubacterium ramulus,Bacillota,Eubacteriaceae,Potentially pathogenic,Gram-positive
>2303991,Bacillaceae,Peribacillus glennii,15,Peribacillus glennii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>79881,Bacillaceae,Shouchella gibsonii,16,Shouchella gibsonii,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1214604,Alicyclobacillaceae,Tumebacillus algifaecis,16,Tumebacillus algifaecis,Bacillota,Alicyclobacillaceae,Non-pathogenic,Gram-positive
>487317,Flavobacteriaceae,Aequorivita capsosiphonis,19,Aequorivita capsosiphonis,Bacteroidota,Flavobacteriaceae,Non-pathogenic,Gram-negative
>43064,Carnobacteriaceae,Trichococcus pasteurii,14,Trichococcus pasteurii,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>483913,Bacillaceae,Bacillus inaquosorum,15,Bacillus inaquosorum,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1507437,Paenibacillaceae,Brevibacillus halotolerans,15,Brevibacillus halotolerans,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>2527873,Paenibacillaceae,Paenibacillus thalictri,32,Paenibacillus thalictri,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>930117,Bacillaceae,Ornithinibacillus halophilus,16,Ornithinibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1505,Peptostreptococcaceae,Paeniclostridium sordellii,16,Paeniclostridium sordellii,Bacillota,Clostridiaceae,Pathogenic,Gram-positive
>889306,Planococcaceae,Jeotgalibacillus soli,14,Jeotgalibacillus soli,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>2798301,Planococcaceae,Viridibacillus soli,17,Lysinibacillus sphaericus,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
>61016,Bacillaceae,Virgibacillus salexigens,18,Virgibacillus salexigens,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>72360,Bacillaceae,Bacillus mojavensis,15,Bacillus mojavensis,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>1548213,Bacillaceae,Alkalicoccus urumqiensis,18,Alkalicoccus urumqiensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>246272,Bacillaceae,Alkalihalobacillus bogoriensis,16,Alkalihalobacterium bogoriense,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>930132,Bacillaceae,Aquibacillus halophilus,16,Aquibacillus halophilus,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>768710,Desulfitobacteriaceae,Desulfosporosinus youngiae,16,Desulfosporosinus youngiae,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
>2496265,Carnobacteriaceae,Jeotgalibaca ciconiae,14,Jeotgalibaca ciconiae,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>54265,Thermoanaerobacteraceae,Carboxydothermus ferrireducens,16,Carboxydothermus ferrireducens,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
>2582849,Paenibacillaceae,Paenibacillus mesophilus,16,Paenibacillus mesophilus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>375929,Natranaerobiaceae,Natranaerobius thermophilus,17,Natranaerobius thermophilus,Bacillota,Natranaerobiaceae,Non-pathogenic,Gram-positive
>60519,Lactobacillaceae,Latilactobacillus graminis,15,Latilactobacillus graminis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>1286698,Clostridiaceae,Crassaminicella profunda,18,Crassaminicella profunda,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>51101,Paenibacillaceae,Brevibacillus agri,15,Brevibacillus agri,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>2666135,Bacillaceae,Lysinibacillus cavernae,17,Lysinibacillus cavernae,Bacillota,Caryophanaceae,Potentially pathogenic,Gram-positive
>861532,Paenibacillaceae,Ammoniphilus resinae,15,Ammoniphilus resinae,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>86956,Selenomonadaceae,Pectinatus cerevisiiphilus,17,Pectinatus cerevisiiphilus,Bacillota,Selenomonadaceae,Non-pathogenic,Gram-negative
>94009,Bacillales/1-183 Family X. Incertae Sedis,Thermicanus aegyptius,16,Thermicanus aegyptius,Bacillota,,Non-pathogenic,Gram-positive
>1926279,Bacillaceae,Bacillus marasmi,14,Paenibacillus macerans,Bacillota,Paenibacillaceae,Pathogenic,Gram-positive
>1459,Planococcaceae,Sporosarcina globispora,14,Sporosarcina globispora,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>220685,Bacillaceae,Neobacillus bataviensis,15,Neobacillus bataviensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2211139,Paenibacillaceae,Paenibacillus flagellatus,16,Paenibacillus flagellatus,Bacillota,Paenibacillaceae,Potentially pathogenic,Gram-positive
>1245525,Bacillaceae,Compostibacillus humi,18,Compostibacillus humi,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1565,Desulfotomaculaceae,Desulfotomaculum nigrificans,16,Desulfotomaculum nigrificans,Bacillota,Peptococcaceae,Potentially pathogenic,Gram-positive
>2547811,Bacillaceae,Bacillus salipaludis,14,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>2917993,Bacillaceae,Halalkalibacter alkaliphilus,16,Halalkalibacter wakoensis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>1472767,Bacillaceae,Lentibacillus amyloliquefaciens,14,Lentibacillus amyloliquefaciens,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>220684,Bacillaceae,Neobacillus drentensis,15,Neobacillus drentensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>171523,Lactobacillaceae,Lacticaseibacillus pantheris,15,Lacticaseibacillus pantheris,Bacillota,Lactobacillaceae,Potentially pathogenic,Gram-positive
>2486004,Lactobacillaceae,Companilactobacillus kedongensis,15,Companilactobacillus kedongensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>2041346,Planococcaceae,Chryseomicrobium excrementi,20,Chryseomicrobium excrementi,Bacillota,Caryophanaceae,Non-pathogenic,Gram-positive
>127886,Bacillaceae,Alkalihalobacillus hemicellulosilyticus,16,Halalkalibacter hemicellulosilyticus,Bacillota,Bacillaceae,Potentially pathogenic,Gram-positive
>2813371,Peptostreptococcaceae,Terrisporobacter hibernicus,17,Terrisporobacter glycolicus,Bacillota,Clostridiaceae,Potentially pathogenic,Gram-positive
>296745,Bacillaceae,Caldalkalibacillus thermarum,16,Caldalkalibacillus thermarum,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>1437324,Sporolactobacillaceae,Pullulanibacillus pueri,16,Pullulanibacillus pueri,Bacillota,Sporolactobacillaceae,Non-pathogenic,Gram-positive
>1550385,Bacillaceae,Peribacillus alkalitolerans,15,Peribacillus alkalitolerans,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>460384,Lachnospiraceae,Enterocloster lavalensis,16,Enterocloster lavalensis,Bacillota,Lachnospiraceae,Potentially pathogenic,Gram-positive
>1515,Oscillospiraceae,Acetivibrio thermocellus,21,Acetivibrio thermocellus,Bacillota,Oscillospiraceae,Non-pathogenic,Gram-positive
>1423,Bacillaceae,Bacillus subtilis,15,Bacillus subtilis,Bacillota,Bacillaceae,Pathogenic,Gram-positive
>302167,Bacillaceae,Virgibacillus dokdonensis,18,Virgibacillus dokdonensis,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
>2419843,Peptococcaceae,Desulfofundulus salinum,24,Desulfofundulus salinum,Bacillota,Peptococcaceae,Non-pathogenic,Gram-positive
>1179467,Thermoactinomycetaceae,Hazenella coriacea,16,Hazenella coriacea,Bacillota,Thermoactinomycetaceae,Pathogenic,Gram-positive
>861532,Paenibacillaceae,Ammoniphilus resinae,16,Ammoniphilus resinae,Bacillota,Paenibacillaceae,Non-pathogenic,Gram-positive
>2486020,Lactobacillaceae,Levilactobacillus angrenensis,15,Levilactobacillus angrenensis,Bacillota,Lactobacillaceae,Non-pathogenic,Gram-positive
>520762,Clostridiaceae,Thermotalea metallivorans,19,Thermotalea metallivorans,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>28031,Bacillaceae,Lysinibacillus fusiformis,17,Lysinibacillus fusiformis,Bacillota,Caryophanaceae,Pathogenic,Gram-positive
>29344,Clostridiaceae,Caloramator fervidus,16,Caloramator fervidus,Bacillota,Clostridiaceae,Non-pathogenic,Gram-positive
>2020949,Peptostreptococcaceae,Romboutsia weinsteinii,16,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>433286,Lachnospiraceae,Anaerocolumna cellulosilytica,16,Anaerocolumna cellulosilytica,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>348842,Thermoanaerobacteraceae,Desulfovirgula thermocuniculi,16,Desulfovirgula thermocuniculi,Bacillota,Thermoanaerobacteraceae,Non-pathogenic,Gram-positive
>136492,Carnobacteriaceae,Atopobacter phocae,14,Atopobacter phocae,Bacillota,Carnobacteriaceae,Non-pathogenic,Gram-positive
>569859,Desulfitobacteriaceae,Desulfosporosinus hippei,16,Desulfosporosinus hippei,Bacillota,Desulfitobacteriaceae,Non-pathogenic,Gram-positive
>1129792,Lactobacillaceae,Weissella oryzae,16,Weissella oryzae,Bacillota,Leuconostocaceae,Potentially pathogenic,Gram-positive
>66219,Lachnospiraceae,Lachnoclostridium phytofermentans,16,Lachnoclostridium phytofermentans,Bacillota,Lachnospiraceae,Non-pathogenic,Gram-positive
>497964,Chthoniobacteraceae,Chthoniobacter flavus,14,Chthoniobacter flavus,Verrucomicrobiota,Chthoniobacteraceae,Non-pathogenic,Gram-negative
>2762221,Planococcaceae,Solibacillus faecavium,20,Mycobacterium fortuitum acetamidolyticum,Actinomycetota,Mycobacteriaceae,Pathogenic,Gram-positive
>1235259,Bacillaceae,Oceanobacillus polygoni,14,Oceanobacillus polygoni,Bacillota,Bacillaceae,Non-pathogenic,Gram-positive
