taxid,family,genus_species,helix_5_occupancy_75_max,amr_fullname,amr_phylum,amr_family,amr_pathogenicity,amr_gram_status
>65700,Erwiniaceae,Erwinia tracheiphila,65,Erwinia tracheiphila,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>29494,Vibrionaceae,Vibrio furnissii,65,Vibrio furnissii,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1858656,Alteromonadaceae,Alteromonas pelagimontana,65,Alteromonas pelagimontana,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>212667,Vibrionaceae,Vibrio fortis,65,Vibrio fortis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>519452,Idiomarinaceae,Pseudidiomarina donghaiensis,65,Pseudidiomarina donghaiensis,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>1381080,Idiomarinaceae,Pseudidiomarina woesei,65,Pseudidiomarina woesei,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>1234606,Alteromonadaceae,Gayadomonas joobiniege,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>512650,Vibrionaceae,Vibrio sagamiensis,65,Vibrio sagamiensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>67780,Hafniaceae,Edwardsiella ictaluri,65,Edwardsiella ictaluri,Pseudomonadota,Hafniaceae,Potentially pathogenic,Gram-negative
>636,Hafniaceae,Edwardsiella tarda,65,Edwardsiella tarda,Pseudomonadota,Hafniaceae,Pathogenic,Gram-negative
>55212,Erwiniaceae,Erwinia rhapontici,65,Erwinia rhapontici,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>252393,Erwiniaceae,Candidatus Erwinia dacicola,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>634500,Erwiniaceae,Erwinia billingiae,65,Erwinia billingiae,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2527672,Vibrionaceae,Vibrio chemaguriensis,65,Vibrio chemaguriensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>546367,Hafniaceae,Hafnia paralvei,65,Hafnia paralvei,Pseudomonadota,Hafniaceae,Potentially pathogenic,Gram-negative
>990271,Vibrionaceae,Vibrio variabilis,65,Vibrio variabilis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>413497,Enterobacteriaceae,Cronobacter dublinensis,65,Cronobacter dublinensis,Pseudomonadota,Enterobacteriaceae,Potentially pathogenic,Gram-negative
>1074311,Vibrionaceae,Vibrio alfacsensis,65,Vibrio alfacsensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>636,Hafniaceae,Edwardsiella tarda,65,Edwardsiella tarda,Pseudomonadota,Hafniaceae,Pathogenic,Gram-negative
>754,Pasteurellaceae,Pasteurella dagmatis,64,Pasteurella dagmatis,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>1796644,Pasteurellaceae,Pasteurella caecimuris,64,Pasteurella caecimuris,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>2572245,Colwelliaceae,Thalassotalea mangrovi,64,Thalassotalea mangrovi,Pseudomonadota,Colwelliaceae,Non-pathogenic,Gram-negative
>2815733,Enterobacteriaceae,Tenebrionicola larvae,65,Tenebrionicola larvae,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>566293,Vibrionaceae,Aliivibrio sifiae,65,Aliivibrio sifiae,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>554,Pectobacteriaceae,Pectobacterium carotovorum,65,Pectobacterium carotovorum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>56807,Alteromonadaceae,Glaciecola pallidula,65,Glaciecola pallidula,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>1906744,Pasteurellaceae,Rodentibacter heylii,64,Rodentibacter heylii,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>357794,Psychromonadaceae,Psychromonas ingrahamii,65,Psychromonas ingrahamii,Pseudomonadota,Psychromonadaceae,Non-pathogenic,Gram-negative
>796334,Erwiniaceae,Erwinia oleae,65,Erwinia oleae,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>1004159,Morganellaceae,Photorhabdus tasmaniensis,64,Photorhabdus tasmaniensis,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>1563158,Erwiniaceae,Erwinia endophytica,65,Erwinia endophytica,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>1908263,Pasteurellaceae,Rodentibacter trehalosifermentans,64,Rodentibacter trehalosifermentans,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>55213,Pectobacteriaceae,Brenneria rubrifaciens,65,Brenneria rubrifaciens,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2847292,Vibrionaceae,Vibrio amylolyticus,65,Vibrio alginolyticus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2034769,Pectobacteriaceae,Pectobacterium zantedeschiae,65,Pectobacterium zantedeschiae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2774015,Pectobacteriaceae,Pectobacterium quasiaquaticum,65,Pectobacterium quasiaquaticum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2339259,Yersiniaceae,Yersinia hibernica,65,Yersinia hibernica,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>2034155,Yersiniaceae,Serratia oryzae,65,Serratia oryzae,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>630,Yersiniaceae,Yersinia enterocolitica,65,Yersinia enterocolitica,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>676,Vibrionaceae,Vibrio fluvialis,65,Vibrio fluvialis,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2607663,Yersiniaceae,Yersinia canariae,65,Yersinia canariae,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1908260,Pasteurellaceae,Rodentibacter rarus,64,Rodentibacter rarus,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>2770636,Pasteurellaceae,Mannheimia bovis,64,Mannheimia bovis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2890315,Yersiniaceae,Yersinia artesiana,65,Yersinia artesiana,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1266052,Pseudoalteromonadaceae,Psychrosphaera aestuarii,65,Psychrosphaera aestuarii,Pseudomonadota,Pseudoalteromonadaceae,Non-pathogenic,Gram-negative
>2890316,Yersiniaceae,Yersinia proxima,65,Yersinia proxima,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>29471,Pectobacteriaceae,Pectobacterium atrosepticum,65,Pectobacterium atrosepticum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>28169,Vibrionaceae,Vibrio pelagius,65,Listonella pelagia,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>880157,Morganellaceae,Xenorhabdus khoisanae,64,Xenorhabdus khoisanae,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>29488,Morganellaceae,Photorhabdus luminescens,64,Photorhabdus luminescens,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>1906745,Pasteurellaceae,Rodentibacter ratti,64,Rodentibacter ratti,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>1505866,Orbaceae,Candidatus Schmidhempelia bombi,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>2066479,Pectobacteriaceae,Pectobacterium peruviense,65,Pectobacterium peruviense,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>758,Pasteurellaceae,Rodentibacter pneumotropicus,64,Rodentibacter pneumotropicus,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>351671,Morganellaceae,Xenorhabdus doucetiae,64,Xenorhabdus doucetiae,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>1908258,Pasteurellaceae,Rodentibacter heidelbergensis,64,Rodentibacter heidelbergensis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>2729140,Alteromonadaceae,Salinimonas profundi,65,Alteromonas alteriprofundi,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>249188,Pasteurellaceae,Haemophilus pittmaniae,64,Haemophilus pittmaniae,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>1123042,Morganellaceae,Photorhabdus stackebrandtii,64,Photorhabdus stackebrandtii,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>338565,Erwiniaceae,Erwinia tasmaniensis,65,Erwinia tasmaniensis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>371042,Erwiniaceae,Erwinia typographi,65,Erwinia typographi,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>691,Vibrionaceae,Vibrio natriegens,65,Vibrio natriegens,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>554,Pectobacteriaceae,Pectobacterium carotovorum,65,Pectobacterium carotovorum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2572577,Alteromonadaceae,Salinimonas iocasae,65,Alteromonas iocasae,Pseudomonadota,Alteromonadaceae,Non-pathogenic,Gram-negative
>78398,Pectobacteriaceae,Pectobacterium odoriferum,65,Pectobacterium odoriferum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2204145,Pectobacteriaceae,Pectobacterium aquaticum,65,Pectobacterium aquaticum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2200953,Vibrionaceae,Vibrio albus,65,Vibrio albus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>2488639,Pectobacteriaceae,Pectobacterium versatile,65,Pectobacterium versatile,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2890319,Yersiniaceae,Yersinia thracica,65,Yersinia thracica,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>79967,Erwiniaceae,Erwinia pyrifoliae,65,Erwinia pyrifoliae,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2914984,Pectobacteriaceae,Brenneria tiliae,65,Brenneria tiliae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2590031,Pectobacteriaceae,Affinibrenneria salicis,65,Affinibrenneria salicis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>512649,Vibrionaceae,Vibrio azureus,65,Vibrio azureus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1288385,Yersiniaceae,Yersinia pekkanenii,65,Yersinia pekkanenii,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>632,Yersiniaceae,Yersinia pestis,65,Yersinia pestis,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>29483,Yersiniaceae,Yersinia aldovae,65,Yersinia aldovae,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>511998,Vibrionaceae,Aliivibrio finisterrensis,65,Aliivibrio finisterrensis,Pseudomonadota,Vibrionaceae,Non-pathogenic,Gram-negative
>160434,Pectobacteriaceae,Samsonia erythrinae,65,Samsonia erythrinae,Pseudomonadota,Yersiniaceae,Non-pathogenic,Gram-negative
>28152,Yersiniaceae,Yersinia kristensenii,65,Yersinia kristensenii,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>693153,Vibrionaceae,Vibrio atlanticus,65,Vibrio atlanticus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>2789781,Vibrionaceae,Vibrio nitrifigilis,65,Vibrio nitrifigilis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>82981,Budviciaceae,Leminorella grimontii,65,Leminorella grimontii,Pseudomonadota,Budviciaceae,Pathogenic,Gram-negative
>2697027,Bruguierivoracaceae,Sodalis ligni,65,Actinobacillus lignieresii,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>212663,Vibrionaceae,Vibrio tasmaniensis,65,Vibrio tasmaniensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>554,Pectobacteriaceae,Pectobacterium carotovorum,65,Pectobacterium carotovorum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>55207,Pectobacteriaceae,Pectobacterium betavasculorum,65,Pectobacterium betavasculorum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>180957,Pectobacteriaceae,Pectobacterium brasiliense,65,Pectobacterium brasiliense,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2946865,Vibrionaceae,Vibrio sinus,65,Vibrio mimicus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>729,Pasteurellaceae,Haemophilus parainfluenzae,64,Haemophilus parainfluenzae,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>446374,Vibrionaceae,Vibrio artabrorum,65,Vibrio artabrorum,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1507808,Pectobacteriaceae,Pectobacterium actinidiae,65,Pectobacterium actinidiae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>85404,Pasteurellaceae,Mannheimia varigena,64,Mannheimia varigena,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>722,Pasteurellaceae,Actinobacillus seminis,64,Actinobacillus seminis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>351672,Morganellaceae,Xenorhabdus griffiniae,64,Xenorhabdus griffiniae,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>2726741,Vibrionaceae,Vibrio agarilyticus,65,Vibrio agarilyticus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1175631,Pectobacteriaceae,Pectobacterium wasabiae,65,Pectobacterium wasabiae,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1076549,Erwiniaceae,Pantoea rodasii,65,Pantoea rodasii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>300181,Yersiniaceae,Serratia ureilytica,65,Serratia ureilytica,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1544695,Erwiniaceae,Rosenbergiella collisarenosi,65,Rosenbergiella collisarenosi,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>1071947,Pasteurellaceae,Pasteurella oralis,64,Pasteurella oralis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>57911,Morganellaceae,Candidatus Arsenophonus triatominarum,64,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>75985,Pasteurellaceae,Mannheimia haemolytica,64,Mannheimia haemolytica,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>2485124,Pectobacteriaceae,Pectobacterium polonicum,65,Pectobacterium polonicum,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>615,Yersiniaceae,Serratia marcescens,65,Serratia marcescens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>624146,Idiomarinaceae,Pseudidiomarina aestuarii,65,Pseudidiomarina aestuarii,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>146806,Pasteurellaceae,Phocoenobacter uteri,64,Phocoenobacter uteri,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>2108399,Pectobacteriaceae,Pectobacterium punjabense,65,Pectobacterium punjabense,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>588,Morganellaceae,Providencia stuartii,63,Providencia stuartii,Pseudomonadota,Morganellaceae,Pathogenic,Gram-negative
>1216040,Vibrionaceae,Vibrio marisflavi,65,Vibrio marisflavi,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1367852,Erwiniaceae,Izhakiella capsodis,65,Izhakiella capsodis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>1907939,Pasteurellaceae,Rodentibacter myodis,64,Rodentibacter myodis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>935293,Yersiniaceae,Yersinia entomophaga,65,Yersinia entomophaga,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>349967,Yersiniaceae,Yersinia mollaretii,65,Yersinia mollaretii,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>733,Pasteurellaceae,Canicola haemoglobinophilus,64,Canicola haemoglobinophilus,Pseudomonadota,Pasteurellaceae,Non-pathogenic,Gram-negative
>665097,Erwiniaceae,Erwinia piriflorinigrans,65,Erwinia piriflorinigrans,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2558042,Pectobacteriaceae,Pectobacterium fontis,65,Pectobacterium fontis,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>351675,Morganellaceae,Xenorhabdus mauleonii,64,Xenorhabdus mauleonii,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>104609,Vibrionaceae,Vibrio penaeicida,65,Vibrio penaeicida,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>92488,Erwiniaceae,Pantoea endophytica,65,Pantoea endophytica,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>71656,Pectobacteriaceae,Brenneria alni,65,Brenneria alni,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2778911,Pasteurellaceae,Rodentibacter haemolyticus,64,Rodentibacter haemolyticus,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>674,Vibrionaceae,Vibrio mimicus,65,Vibrio mimicus,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>638,Morganellaceae,Arsenophonus nasoniae,64,Arsenophonus nasoniae,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>628,Morganellaceae,Xenorhabdus nematophila,64,Xenorhabdus nematophila,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>632,Yersiniaceae,Yersinia pestis,65,Yersinia pestis,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>516075,Morganellaceae,Providencia sneebia,63,Providencia sneebia,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>230089,Morganellaceae,Photorhabdus thracensis,64,Photorhabdus thracensis,Pseudomonadota,Morganellaceae,Potentially pathogenic,Gram-negative
>158849,Morganellaceae,Moellerella wisconsensis,64,Moellerella wisconsensis,Pseudomonadota,Morganellaceae,Pathogenic,Gram-negative
>28173,Vibrionaceae,Vibrio nigripulchritudo,65,Vibrio nigripulchritudo,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>549,Erwiniaceae,Pantoea agglomerans,65,Pantoea agglomerans,Pseudomonadota,Erwiniaceae,Pathogenic,Gram-negative
>29485,Yersiniaceae,Yersinia rohdei,65,Yersinia rohdei,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>614,Yersiniaceae,Serratia liquefaciens,65,Serratia liquefaciens,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>55214,Pectobacteriaceae,Brenneria salicis,65,Brenneria salicis,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1481663,Vibrionaceae,Vibrio metoecus,65,Vibrio metoecus,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1926881,Erwiniaceae,Izhakiella australiensis,65,Izhakiella australiensis,Pseudomonadota,Enterobacteriaceae,Non-pathogenic,Gram-negative
>634113,Morganellaceae,Candidatus Arsenophonus lipoptenae,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1778540,Pectobacteriaceae,Dickeya fangzhongdai,65,Dickeya fangzhongdai,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>2014742,Vibrionaceae,Vibrio tarriae,65,Vibrio tarriae,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1905730,Pectobacteriaceae,Pectobacterium parmentieri,65,Pectobacterium parmentieri,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>50718,Vibrionaceae,Vibrio mytili,65,Vibrio mytili,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>69221,Pectobacteriaceae,Pectobacterium cacticida,65,Pectobacterium cacticida,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1076551,Erwiniaceae,Pantoea wallisii,65,Pantoea wallisii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>138074,Yersiniaceae,Serratia symbiotica,65,Serratia symbiotica,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>351674,Morganellaceae,Xenorhabdus miraniensis,64,Xenorhabdus miraniensis,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>28151,Yersiniaceae,Serratia proteamaculans,65,Serratia proteamaculans,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>52443,Vibrionaceae,Vibrio tapetis,65,Vibrio tapetis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1117707,Vibrionaceae,Vibrio quintilis,65,Vibrio quintilis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1639108,Yersiniaceae,Chania multitudinisentens,65,Chania multitudinisentens,Pseudomonadota,Yersiniaceae,Non-pathogenic,Gram-negative
>92172,Vibrionaceae,Vibrio aerogenes,65,Vibrio aerogenes,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>1400001,Pasteurellaceae,Necropsobacter massiliensis,64,Necropsobacter massiliensis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>290109,Morganellaceae,Xenorhabdus innexi,64,Xenorhabdus innexi,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>666,Vibrionaceae,Vibrio cholerae,65,Vibrio cholerae,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>29484,Yersiniaceae,Yersinia frederiksenii,65,Yersinia frederiksenii,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>1324864,Erwiniaceae,Pantoea beijingensis,65,Nocardia beijingensis,Actinomycetota,Nocardiaceae,Pathogenic,Gram-positive
>675,Vibrionaceae,Vibrio cincinnatiensis,65,Vibrio cincinnatiensis,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2487133,Idiomarinaceae,Pseudidiomarina mangrovi,63,Pseudidiomarina mangrovi,Pseudomonadota,Idiomarinaceae,Non-pathogenic,Gram-negative
>92490,Erwiniaceae,Erwinia toletana,65,Erwinia toletana,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>55209,Erwiniaceae,Pantoea cypripedii,65,Pantoea cypripedii,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>632,Yersiniaceae,Yersinia pestis,65,Yersinia pestis,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>153622,Vibrionaceae,Vibrio agarivorans,65,Vibrio agarivorans,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>85402,Pasteurellaceae,Mannheimia granulomatis,64,Mannheimia granulomatis,Pseudomonadota,Pasteurellaceae,Potentially pathogenic,Gram-negative
>1873484,Morganellaceae,Xenorhabdus thuongxuanensis,64,Xenorhabdus thuongxuanensis,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>2042057,Pectobacteriaceae,Pectobacterium polaris,65,Pectobacterium polare,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1560201,Erwiniaceae,Erwinia iniecta,65,Erwinia iniecta,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>137545,Yersiniaceae,Serratia quinivorans,65,Serratia quinivorans,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1089444,Pectobacteriaceae,Dickeya solani,65,Dickeya solani,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1763883,Vibrionaceae,Vibrio cidicii,64,Vibrio cidicii,Pseudomonadota,Vibrionaceae,Pathogenic,Gram-negative
>2978220,Erwiniaceae,Winslowiella arboricola,65,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>584787,Fam_of_Gallaecimonas,Gallaecimonas pentaromativorans,65,Gallaecimonas pentaromativorans,Pseudomonadota,,Non-pathogenic,Gram-negative
>634,Yersiniaceae,Yersinia bercovieri,65,Yersinia bercovieri,Pseudomonadota,Yersiniaceae,Pathogenic,Gram-negative
>29495,Vibrionaceae,Vibrio navarrensis,64,Vibrio navarrensis,Pseudomonadota,Vibrionaceae,Potentially pathogenic,Gram-negative
>82995,Yersiniaceae,Serratia grimesii,65,Serratia grimesii,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>723,Pasteurellaceae,Actinobacillus ureae,64,Actinobacillus ureae,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>1247023,Morganellaceae,Candidatus Arsenophonus nilaparvatae,64,(unknown name),(unknown phylum),(unknown family),Unknown,NA
>1034471,Morganellaceae,Xenorhabdus ishibashii,64,Xenorhabdus ishibashii,Pseudomonadota,Morganellaceae,Non-pathogenic,Gram-negative
>1577887,Pectobacteriaceae,Dickeya undicola,65,Dickeya undicola,Pseudomonadota,Pectobacteriaceae,Non-pathogenic,Gram-negative
>1076550,Erwiniaceae,Pantoea rwandensis,65,Pantoea rwandensis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>419257,Yersiniaceae,Yersinia massiliensis,65,Yersinia massiliensis,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>747,Pasteurellaceae,Pasteurella multocida,64,Pasteurella multocida,Pseudomonadota,Pasteurellaceae,Pathogenic,Gram-negative
>263819,Yersiniaceae,Yersinia aleksiciae,65,Yersinia aleksiciae,Pseudomonadota,Yersiniaceae,Potentially pathogenic,Gram-negative
>1615494,Erwiniaceae,Mixta intestinalis,65,Mixta intestinalis,Pseudomonadota,Erwiniaceae,Potentially pathogenic,Gram-negative
>2872648,Erwiniaceae,Mixta hanseatica,65,Francisella tularensis holarctica,Pseudomonadota,Francisellaceae,Pathogenic,Gram-negative
