Description,Scientific Name,Max Score,Total Score,Query Cover,E value,Per. ident,Acc. Len,Accession  
N-acetylmuramoyl-L-alanine amidase [Pontibacillus chungwhensis],Pontibacillus chungwhensis,110,110,99%,2e-25,32.94,505,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_156969195.1?report=genbank&log$=prottop&blast_rank=2657&RID=96K09JBT016"",""WP_156969195.1"")"
N-acetylmuramoyl-L-alanine amidase [Undibacterium curvum],Undibacterium curvum,109,109,100%,2e-25,33.94,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186904802.1?report=genbank&log$=prottop&blast_rank=2658&RID=96K09JBT016"",""WP_186904802.1"")"
N-acetylmuramoyl-L-alanine amidase [Hippea maritima],Hippea maritima,108,108,98%,2e-25,35.38,366,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_013681057.1?report=genbank&log$=prottop&blast_rank=2659&RID=96K09JBT016"",""WP_013681057.1"")"
N-acetylmuramoyl-L-alanine amidase [Denitratisoma oestradiolicum],Denitratisoma oestradiolicum,109,109,98%,2e-25,34.72,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_145771735.1?report=genbank&log$=prottop&blast_rank=2660&RID=96K09JBT016"",""WP_145771735.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulforamulus ferrireducens],Desulforamulus ferrireducens,106,106,100%,2e-25,34.74,272,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_077712961.1?report=genbank&log$=prottop&blast_rank=2661&RID=96K09JBT016"",""WP_077712961.1"")"
N-acetylmuramoyl-L-alanine amidase [Gracilibacillus alcaliphilus],Gracilibacillus alcaliphilus,109,109,98%,2e-25,35.50,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_204667156.1?report=genbank&log$=prottop&blast_rank=2662&RID=96K09JBT016"",""WP_204667156.1"")"
N-acetylmuramoyl-L-alanine amidase [Ralstonia],Ralstonia,110,110,98%,2e-25,36.11,507,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_011002454.1?report=genbank&log$=prottop&blast_rank=2663&RID=96K09JBT016"",""WP_011002454.1"")"
N-acetylmuramoyl-L-alanine amidase [Dorea formicigenerans],Dorea formicigenerans,105,105,98%,2e-25,32.80,235,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_040015620.1?report=genbank&log$=prottop&blast_rank=2664&RID=96K09JBT016"",""WP_040015620.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus monticola],Paenibacillus monticola,110,110,100%,2e-25,38.64,524,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_154118356.1?report=genbank&log$=prottop&blast_rank=2665&RID=96K09JBT016"",""WP_154118356.1"")"
GW dipeptide domain-containing protein [Carnobacterium funditum],Carnobacterium funditum,110,110,98%,2e-25,33.87,1133,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034549690.1?report=genbank&log$=prottop&blast_rank=2666&RID=96K09JBT016"",""WP_034549690.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaeromicrobium sediminis],Anaeromicrobium sediminis,109,109,100%,2e-25,35.06,476,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095132914.1?report=genbank&log$=prottop&blast_rank=2667&RID=96K09JBT016"",""WP_095132914.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium aceticum],Clostridium aceticum,110,110,100%,2e-25,35.00,695,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_048407518.1?report=genbank&log$=prottop&blast_rank=2668&RID=96K09JBT016"",""WP_048407518.1"")"
N-acetylmuramoyl-L-alanine amidase [Bacillus fungorum],Bacillus fungorum,109,109,99%,2e-25,36.17,414,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_099685239.1?report=genbank&log$=prottop&blast_rank=2669&RID=96K09JBT016"",""WP_099685239.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus solani],Paenibacillus solani,109,109,98%,2e-25,34.50,467,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054400909.1?report=genbank&log$=prottop&blast_rank=2670&RID=96K09JBT016"",""WP_054400909.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Cronobacter dublinensis],Cronobacter dublinensis,107,107,99%,2e-25,33.95,292,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007712926.1?report=genbank&log$=prottop&blast_rank=2671&RID=96K09JBT016"",""WP_007712926.1"")"
N-acetylmuramoyl-L-alanine amidase [Geothrix fermentans],Geothrix fermentans,106,106,98%,2e-25,32.06,263,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052571634.1?report=genbank&log$=prottop&blast_rank=2672&RID=96K09JBT016"",""WP_052571634.1"")"
N-acetylmuramoyl-L-alanine amidase [Variimorphobacter saccharofermentans],Variimorphobacter saccharofermentans,106,106,100%,2e-25,32.98,255,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_228354113.1?report=genbank&log$=prottop&blast_rank=2673&RID=96K09JBT016"",""WP_228354113.1"")"
N-acetylmuramoyl-L-alanine amidase [Ramlibacter humi],Ramlibacter humi,109,109,100%,2e-25,33.94,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_135251352.1?report=genbank&log$=prottop&blast_rank=2674&RID=96K09JBT016"",""WP_135251352.1"")"
N-acetylmuramoyl-L-alanine amidase [Hydrogenophaga flava],Hydrogenophaga flava,109,109,100%,2e-25,33.48,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066257275.1?report=genbank&log$=prottop&blast_rank=2675&RID=96K09JBT016"",""WP_066257275.1"")"
N-acetylmuramoyl-L-alanine amidase [Ottowia oryzae],Ottowia oryzae,109,109,100%,2e-25,36.49,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_106702650.1?report=genbank&log$=prottop&blast_rank=2676&RID=96K09JBT016"",""WP_106702650.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus prosopidis],Paenibacillus prosopidis,109,109,98%,2e-25,35.88,464,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_114378548.1?report=genbank&log$=prottop&blast_rank=2677&RID=96K09JBT016"",""WP_114378548.1"")"
N-acetylmuramoyl-L-alanine amidase [Ureibacillus galli],Ureibacillus galli,110,110,99%,2e-25,35.29,532,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191707294.1?report=genbank&log$=prottop&blast_rank=2678&RID=96K09JBT016"",""WP_191707294.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus brevis],Paenibacillus brevis,109,109,98%,2e-25,37.06,484,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216480973.1?report=genbank&log$=prottop&blast_rank=2679&RID=96K09JBT016"",""WP_216480973.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus insicii],Companilactobacillus insicii,109,109,98%,2e-25,36.47,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125566887.1?report=genbank&log$=prottop&blast_rank=2680&RID=96K09JBT016"",""WP_125566887.1"")"
SH3 domain-containing protein [Lysinibacillus composti],Lysinibacillus composti,110,110,99%,2e-25,36.84,543,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_124762245.1?report=genbank&log$=prottop&blast_rank=2681&RID=96K09JBT016"",""WP_124762245.1"")"
N-acetylmuramoyl-L-alanine amidase [Staphylococcus],Staphylococcus,107,107,98%,2e-25,36.84,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016930849.1?report=genbank&log$=prottop&blast_rank=2682&RID=96K09JBT016"",""WP_016930849.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus farciminis],Companilactobacillus farciminis,109,109,98%,2e-25,36.47,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_056945140.1?report=genbank&log$=prottop&blast_rank=2683&RID=96K09JBT016"",""WP_056945140.1"")"
N-acetylmuramoyl-L-alanine amidase [Conchiformibius steedae],Conchiformibius steedae,108,108,98%,2e-25,35.81,408,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_027021634.1?report=genbank&log$=prottop&blast_rank=2684&RID=96K09JBT016"",""WP_027021634.1"")"
SH3 domain-containing protein [Mesobacillus selenatarsenatis],Mesobacillus selenatarsenatis,110,110,100%,2e-25,34.50,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_041967751.1?report=genbank&log$=prottop&blast_rank=2685&RID=96K09JBT016"",""WP_041967751.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Cronobacter],Cronobacter,107,107,99%,2e-25,33.95,291,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_038861359.1?report=genbank&log$=prottop&blast_rank=2686&RID=96K09JBT016"",""WP_038861359.1"")"
N-acetylmuramoyl-L-alanine amidase [Lapidilactobacillus wuchangensis],Lapidilactobacillus wuchangensis,109,109,98%,2e-25,34.12,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125766361.1?report=genbank&log$=prottop&blast_rank=2687&RID=96K09JBT016"",""WP_125766361.1"")"
SH3 domain-containing protein [Halobacillus andaensis],Halobacillus andaensis,110,110,100%,2e-25,32.75,493,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188375599.1?report=genbank&log$=prottop&blast_rank=2688&RID=96K09JBT016"",""WP_188375599.1"")"
N-acetylmuramoyl-L-alanine amidase [Oryzomicrobium terrae],Oryzomicrobium terrae,109,109,98%,2e-25,35.65,459,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_054621995.1?report=genbank&log$=prottop&blast_rank=2689&RID=96K09JBT016"",""WP_054621995.1"")"
N-acetylmuramoyl-L-alanine amidase [Halobacillus ihumii],Halobacillus ihumii,108,108,99%,2e-25,35.88,346,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_163527333.1?report=genbank&log$=prottop&blast_rank=2690&RID=96K09JBT016"",""WP_163527333.1"")"
N-acetylmuramoyl-L-alanine amidase [Oceanobacillus oncorhynchi],Oceanobacillus oncorhynchi,109,109,98%,2e-25,34.91,425,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052485062.1?report=genbank&log$=prottop&blast_rank=2691&RID=96K09JBT016"",""WP_052485062.1"")"
N-acetylmuramoyl-L-alanine amidase [Furfurilactobacillus rossiae],Furfurilactobacillus rossiae,107,107,98%,2e-25,34.68,287,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_017261960.1?report=genbank&log$=prottop&blast_rank=2692&RID=96K09JBT016"",""WP_017261960.1"")"
N-acetylmuramoyl-L-alanine amidase [Undibacterium seohonense],Undibacterium seohonense,109,109,100%,2e-25,35.32,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_186923486.1?report=genbank&log$=prottop&blast_rank=2693&RID=96K09JBT016"",""WP_186923486.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Kosakonia arachidis],Kosakonia arachidis,107,107,99%,2e-25,34.88,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_090124775.1?report=genbank&log$=prottop&blast_rank=2694&RID=96K09JBT016"",""WP_090124775.1"")"
SH3 domain-containing protein [Lysinibacillus halotolerans],Lysinibacillus halotolerans,110,110,99%,2e-25,35.29,541,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_122973730.1?report=genbank&log$=prottop&blast_rank=2695&RID=96K09JBT016"",""WP_122973730.1"")"
N-acetylmuramoyl-L-alanine amidase [Lapidilactobacillus gannanensis],Lapidilactobacillus gannanensis,109,109,98%,2e-25,34.12,441,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125649714.1?report=genbank&log$=prottop&blast_rank=2696&RID=96K09JBT016"",""WP_125649714.1"")"
N-acetylmuramoyl-L-alanine amidase [Exiguobacterium alkaliphilum],Exiguobacterium alkaliphilum,109,109,98%,2e-25,38.33,440,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246514257.1?report=genbank&log$=prottop&blast_rank=2697&RID=96K09JBT016"",""WP_246514257.1"")"
N-acetylmuramoyl-L-alanine amidase [Paenibacillus hemerocallicola],Paenibacillus hemerocallicola,109,109,98%,2e-25,37.10,448,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246131965.1?report=genbank&log$=prottop&blast_rank=2698&RID=96K09JBT016"",""WP_246131965.1"")"
N-acetylmuramoyl-L-alanine amidase [Thermoclostridium stercorarium],Thermoclostridium stercorarium,110,110,100%,2e-25,37.57,931,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_015359020.1?report=genbank&log$=prottop&blast_rank=2699&RID=96K09JBT016"",""WP_015359020.1"")"
N-acetylmuramoyl-L-alanine amidase [Candidatus Dactylopiibacterium carminicum],Candidatus Dactylopiibacterium carminicum,109,109,98%,2e-25,34.26,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_095524621.1?report=genbank&log$=prottop&blast_rank=2700&RID=96K09JBT016"",""WP_095524621.1"")"
N-acetylmuramoyl-L-alanine amidase [Levilactobacillus suantsaii],Levilactobacillus suantsaii,106,106,100%,2e-25,36.99,283,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182150634.1?report=genbank&log$=prottop&blast_rank=2701&RID=96K09JBT016"",""WP_182150634.1"")"
N-acetylmuramoyl-L-alanine amidase [Ectobacillus panaciterrae],Ectobacillus panaciterrae,105,105,98%,2e-25,34.66,211,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_051316984.1?report=genbank&log$=prottop&blast_rank=2702&RID=96K09JBT016"",""WP_051316984.1"")"
N-acetylmuramoyl-L-alanine amidase [Pusillimonas ginsengisoli],Pusillimonas ginsengisoli,109,109,98%,2e-25,33.33,451,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_130007466.1?report=genbank&log$=prottop&blast_rank=2703&RID=96K09JBT016"",""WP_130007466.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfobotulus alkaliphilus],Desulfobotulus alkaliphilus,110,110,98%,2e-25,33.80,606,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_144681426.1?report=genbank&log$=prottop&blast_rank=2704&RID=96K09JBT016"",""WP_144681426.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfosporosinus acididurans],Desulfosporosinus acididurans,108,108,98%,2e-25,35.68,374,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_242847189.1?report=genbank&log$=prottop&blast_rank=2705&RID=96K09JBT016"",""WP_242847189.1"")"
stage II sporulation protein D [Anaerosolibacter carboniphilus],Anaerosolibacter carboniphilus,109,109,100%,2e-25,37.36,478,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_184309955.1?report=genbank&log$=prottop&blast_rank=2706&RID=96K09JBT016"",""WP_184309955.1"")"
N-acetylmuramoyl-L-alanine amidase [Stigmatella hybrida],Stigmatella hybrida,110,110,98%,2e-25,32.70,530,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_225411222.1?report=genbank&log$=prottop&blast_rank=2707&RID=96K09JBT016"",""WP_225411222.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilia antibiotica],Massilia antibiotica,109,109,98%,2e-25,34.88,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_229421467.1?report=genbank&log$=prottop&blast_rank=2708&RID=96K09JBT016"",""WP_229421467.1"")"
N-acetylmuramoyl-L-alanine amidase [Massilia pinisoli],Massilia pinisoli,109,109,98%,2e-25,34.88,462,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_258816580.1?report=genbank&log$=prottop&blast_rank=2709&RID=96K09JBT016"",""WP_258816580.1"")"
N-acetylmuramoyl-L-alanine amidase [Leeuwenhoekiella polynyae],Leeuwenhoekiella polynyae,105,105,100%,2e-25,35.71,222,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_128766098.1?report=genbank&log$=prottop&blast_rank=2710&RID=96K09JBT016"",""WP_128766098.1"")"
N-acetylmuramoyl-L-alanine amidase [Megasphaera paucivorans],Megasphaera paucivorans,108,108,98%,2e-25,37.16,380,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245675105.1?report=genbank&log$=prottop&blast_rank=2711&RID=96K09JBT016"",""WP_245675105.1"")"
N-acetylmuramoyl-L-alanine amidase [Campylobacter geochelonis],Campylobacter geochelonis,110,110,98%,2e-25,31.78,534,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_075494950.1?report=genbank&log$=prottop&blast_rank=2712&RID=96K09JBT016"",""WP_075494950.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus nodensis],Companilactobacillus nodensis,109,109,98%,2e-25,36.47,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_025024488.1?report=genbank&log$=prottop&blast_rank=2713&RID=96K09JBT016"",""WP_025024488.1"")"
SH3 domain-containing protein [Bacillales],Bacillales,110,110,100%,2e-25,39.31,615,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_230076727.1?report=genbank&log$=prottop&blast_rank=2714&RID=96K09JBT016"",""WP_230076727.1"")"
N-acetylmuramoyl-L-alanine amidase [Anaerostipes],Anaerostipes,105,105,98%,2e-25,31.32,228,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_006567613.1?report=genbank&log$=prottop&blast_rank=2715&RID=96K09JBT016"",""WP_006567613.1"")"
N-acetylmuramoyl-L-alanine amidase [Alysiella crassa],Alysiella crassa,108,108,98%,2e-25,34.11,404,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_034290771.1?report=genbank&log$=prottop&blast_rank=2716&RID=96K09JBT016"",""WP_034290771.1"")"
N-acetylmuramoyl-L-alanine amidase [Ornithinibacillus massiliensis],Ornithinibacillus massiliensis,108,108,100%,2e-25,33.72,378,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_211742568.1?report=genbank&log$=prottop&blast_rank=2717&RID=96K09JBT016"",""WP_211742568.1"")"
N-acetylmuramoyl-L-alanine amidase [Companilactobacillus formosensis],Companilactobacillus formosensis,109,109,98%,2e-25,36.47,428,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_245954222.1?report=genbank&log$=prottop&blast_rank=2718&RID=96K09JBT016"",""WP_245954222.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Cedecea neteri],Cedecea neteri,107,107,99%,2e-25,33.95,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_061275174.1?report=genbank&log$=prottop&blast_rank=2719&RID=96K09JBT016"",""WP_061275174.1"")"
N-acetylmuramoyl-L-alanine amidase [Brevibacillus choshinensis],Brevibacillus choshinensis,110,110,98%,2e-25,34.91,565,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_055747973.1?report=genbank&log$=prottop&blast_rank=2720&RID=96K09JBT016"",""WP_055747973.1"")"
N-acetylmuramoyl-L-alanine amidase [Legionella yabuuchiae],Legionella yabuuchiae,109,109,98%,2e-25,31.65,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_133130939.1?report=genbank&log$=prottop&blast_rank=2721&RID=96K09JBT016"",""WP_133130939.1"")"
SH3 domain-containing protein [Alkalicoccus saliphilus],Alkalicoccus saliphilus,110,110,100%,2e-25,34.29,815,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_107586289.1?report=genbank&log$=prottop&blast_rank=2722&RID=96K09JBT016"",""WP_107586289.1"")"
N-acetylmuramoyl-L-alanine amidase [Eubacteriales],Eubacteriales,110,110,100%,2e-25,37.14,655,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_276510620.1?report=genbank&log$=prottop&blast_rank=2723&RID=96K09JBT016"",""WP_276510620.1"")"
N-acetylmuramoyl-L-alanine amidase [Undibacterium squillarum],Undibacterium squillarum,109,109,100%,2e-25,33.94,472,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_189358373.1?report=genbank&log$=prottop&blast_rank=2724&RID=96K09JBT016"",""WP_189358373.1"")"
N-acetylmuramoyl-L-alanine amidase [Aquabacterium soli],Aquabacterium soli,110,110,100%,2e-25,34.86,526,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125243417.1?report=genbank&log$=prottop&blast_rank=2725&RID=96K09JBT016"",""WP_125243417.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus rigui],Paenibacillus rigui,109,109,98%,2e-25,37.06,468,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_094018620.1?report=genbank&log$=prottop&blast_rank=2726&RID=96K09JBT016"",""WP_094018620.1"")"
N-acetylmuramoyl-L-alanine amidase [Acetonema longum],Acetonema longum,110,110,98%,3e-25,33.52,528,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_050806993.1?report=genbank&log$=prottop&blast_rank=2727&RID=96K09JBT016"",""WP_050806993.1"")"
N-acetylmuramoyl-L-alanine amidase [Intestinibacillus massiliensis],Intestinibacillus massiliensis,105,105,99%,3e-25,39.08,239,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_159456320.1?report=genbank&log$=prottop&blast_rank=2728&RID=96K09JBT016"",""WP_159456320.1"")"
N-acetylmuramoyl-L-alanine amidase [Halonatronum saccharophilum],Halonatronum saccharophilum,110,110,98%,3e-25,35.47,745,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_035571593.1?report=genbank&log$=prottop&blast_rank=2729&RID=96K09JBT016"",""WP_035571593.1"")"
N-acetylmuramoyl-L-alanine amidase [Pelosinus],Pelosinus,106,106,99%,3e-25,36.31,289,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_007934240.1?report=genbank&log$=prottop&blast_rank=2730&RID=96K09JBT016"",""WP_007934240.1"")"
N-acetylmuramoyl-L-alanine amidase [Rugamonas apoptosis],Rugamonas apoptosis,109,109,98%,3e-25,34.42,489,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_182153895.1?report=genbank&log$=prottop&blast_rank=2731&RID=96K09JBT016"",""WP_182153895.1"")"
N-acetylmuramoyl-L-alanine amidase [Exiguobacterium],Exiguobacterium,110,110,98%,3e-25,38.98,637,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_214837503.1?report=genbank&log$=prottop&blast_rank=2732&RID=96K09JBT016"",""WP_214837503.1"")"
N-acetylmuramoyl-L-alanine amidase [Herminiimonas fonticola],Herminiimonas fonticola,108,108,100%,3e-25,34.56,433,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_112992892.1?report=genbank&log$=prottop&blast_rank=2733&RID=96K09JBT016"",""WP_112992892.1"")"
N-acetylmuramoyl-L-alanine amidase AmiA [Cedecea],Cedecea,106,106,99%,3e-25,33.95,290,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016537577.1?report=genbank&log$=prottop&blast_rank=2734&RID=96K09JBT016"",""WP_016537577.1"")"
N-acetylmuramoyl-L-alanine amidase [Lentibacillus jeotgali],Lentibacillus jeotgali,107,107,100%,3e-25,36.84,349,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_029329098.1?report=genbank&log$=prottop&blast_rank=2735&RID=96K09JBT016"",""WP_029329098.1"")"
N-acetylmuramoyl-L-alanine amidase [Acidicapsa ligni],Acidicapsa ligni,110,110,98%,3e-25,34.43,771,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_263356798.1?report=genbank&log$=prottop&blast_rank=2736&RID=96K09JBT016"",""WP_263356798.1"")"
N-acetylmuramoyl-L-alanine amidase [Desulfoglaeba alkanexedens],Desulfoglaeba alkanexedens,110,110,98%,3e-25,33.96,577,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_246041935.1?report=genbank&log$=prottop&blast_rank=2737&RID=96K09JBT016"",""WP_246041935.1"")"
N-acetylmuramoyl-L-alanine amidase [Enterococcus dispar],Enterococcus dispar,107,107,98%,3e-25,35.88,325,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_016172204.1?report=genbank&log$=prottop&blast_rank=2738&RID=96K09JBT016"",""WP_016172204.1"")"
N-acetylmuramoyl-L-alanine amidase [Geobacillus jurassicus],Geobacillus jurassicus,109,109,100%,3e-25,36.63,446,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_066234524.1?report=genbank&log$=prottop&blast_rank=2739&RID=96K09JBT016"",""WP_066234524.1"")"
SH3 domain-containing protein [Mesobacillus subterraneus],Mesobacillus subterraneus,110,110,100%,3e-25,35.09,589,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_125481717.1?report=genbank&log$=prottop&blast_rank=2740&RID=96K09JBT016"",""WP_125481717.1"")"
N-acetylmuramoyl-L-alanine amidase [Schleiferilactobacillus shenzhenensis],Schleiferilactobacillus shenzhenensis,109,109,100%,3e-25,36.42,443,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_022528369.1?report=genbank&log$=prottop&blast_rank=2741&RID=96K09JBT016"",""WP_022528369.1"")"
N-acetylmuramoyl-L-alanine amidase [Duganella margarita],Duganella margarita,109,109,98%,3e-25,34.86,457,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_161044746.1?report=genbank&log$=prottop&blast_rank=2742&RID=96K09JBT016"",""WP_161044746.1"")"
N-acetylmuramoyl-L-alanine amidase [Priestia taiwanensis],Priestia taiwanensis,106,106,100%,3e-25,33.72,286,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_188388953.1?report=genbank&log$=prottop&blast_rank=2743&RID=96K09JBT016"",""WP_188388953.1"")"
N-acetylmuramoyl-L-alanine amidase family protein [Paenibacillus],Paenibacillus,109,109,98%,3e-25,38.46,479,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_036727191.1?report=genbank&log$=prottop&blast_rank=2744&RID=96K09JBT016"",""WP_036727191.1"")"
N-acetylmuramoyl-L-alanine amidase [Solibacillus faecavium],Solibacillus faecavium,105,105,98%,3e-25,35.08,237,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_191701178.1?report=genbank&log$=prottop&blast_rank=2745&RID=96K09JBT016"",""WP_191701178.1"")"
N-acetylmuramoyl-L-alanine amidase [Clostridium lacusfryxellense],Clostridium lacusfryxellense,105,105,99%,3e-25,33.52,238,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_216309557.1?report=genbank&log$=prottop&blast_rank=2746&RID=96K09JBT016"",""WP_216309557.1"")"
N-acetylmuramoyl-L-alanine amidase [Mangrovibacillus cuniculi],Mangrovibacillus cuniculi,109,109,98%,3e-25,34.52,445,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_239671680.1?report=genbank&log$=prottop&blast_rank=2747&RID=96K09JBT016"",""WP_239671680.1"")"
N-acetylmuramoyl-L-alanine amidase [Salinicoccus roseus],Salinicoccus roseus,105,105,98%,3e-25,34.91,240,"=HYPERLINK(""https://www.ncbi.nlm.nih.gov/protein/WP_052443667.1?report=genbank&log$=prottop&blast_rank=2748&RID=96K09JBT016"",""WP_052443667.1"")"
